Using cpu device
c:\Users\Colton\anaconda3\envs\cs260r\Lib\site-packages\stable_baselines3\ppo\ppo.py:155: UserWarning: You have specified a mini-batch size of 256, but because the `RolloutBuffer` is of size `n_steps * n_envs = 5000`, after every 19 untruncated mini-batches, there will be a truncated mini-batch of size 136
We recommend using a `batch_size` that is a factor of `n_steps * n_envs`.
Info: (n_steps=500 and n_envs=10)
  warnings.warn(
Logging to runs\ppo_metadrive\ppo_metadrive_2025-03-16_17-43-31_a51009e7\ppo_metadrive_1
---------------------------------
| rollout/           |          |
|    value_loss           | 68.3        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 354      |
|    ep_rew_mean     | 254      |
| time/              |          |
|    fps             | 721      |
|    iterations      | 94       |
|    time_elapsed    | 651      |
|    total_timesteps | 470000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 347          |
|    ep_rew_mean          | 252          |
| time/                   |              |
|    fps                  | 723          |
|    iterations           | 95           |
|    time_elapsed         | 656          |
|    total_timesteps      | 475000       |
| train/                  |              |
|    approx_kl            | 0.0016652724 |
|    clip_fraction        | 0.128        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.04        |
|    explained_variance   | 0.519        |
|    learning_rate        | 5e-05        |
|    loss                 | 45.5         |
|    n_updates            | 1880         |
|    policy_gradient_loss | 0.0006       |
|    std                  | 0.674        |
|    value_loss           | 89.7         |
------------------------------------------
----------------------------------------
| eval/                   |            |
|    arrive_dest          | 0.05       |
|    crash                | 0.229      |
|    max_step             | 0          |
|    mean_ep_length       | 144        |
|    mean_reward          | 149        |
|    num_episodes         | 5          |
|    out_of_road          | 0.95       |
|    raw_action           | 0.45271283 |
|    route_completion     | 0.364      |
|    success_rate         | 0.4        |
|    total_cost           | 7.6        |
| time/                   |            |
|    total_timesteps      | 480000     |
| train/                  |            |
|    approx_kl            | 0.01507427 |
|    clip_fraction        | 0.13       |
|    clip_range           | 0.1        |
|    entropy_loss         | -2.04      |
|    explained_variance   | 0.537      |
|    learning_rate        | 5e-05      |
|    loss                 | 27.5       |
|    n_updates            | 1900       |
|    policy_gradient_loss | 1.22e-05   |
|    std                  | 0.672      |
|    value_loss           | 78.3       |
----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 335      |
|    ep_rew_mean     | 248      |
| time/              |          |
|    fps             | 724      |
|    iterations      | 96       |
|    time_elapsed    | 662      |
|    total_timesteps | 480000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 334          |
|    ep_rew_mean          | 249          |
| time/                   |              |
|    fps                  | 726          |
|    iterations           | 97           |
|    time_elapsed         | 667          |
|    total_timesteps      | 485000       |
| train/                  |              |
|    approx_kl            | 0.0064509185 |
|    clip_fraction        | 0.133        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.03        |
|    explained_variance   | 0.524        |
|    learning_rate        | 5e-05        |
|    loss                 | 29.4         |
|    n_updates            | 1920         |
|    policy_gradient_loss | 0.000317     |
|    std                  | 0.671        |
|    value_loss           | 70.6         |
------------------------------------------
----------------------------------------
| eval/                   |            |
|    arrive_dest          | 0.0531     |
|    crash                | 0.229      |
|    max_step             | 0          |
|    mean_ep_length       | 171        |
|    mean_reward          | 128        |
|    num_episodes         | 5          |
|    out_of_road          | 0.947      |
|    raw_action           | 0.45416123 |
|    route_completion     | 0.366      |
|    success_rate         | 0.2        |
|    total_cost           | 7.98       |
| time/                   |            |
|    total_timesteps      | 490000     |
| train/                  |            |
|    approx_kl            | 0.00463545 |
|    clip_fraction        | 0.16       |
|    clip_range           | 0.1        |
|    entropy_loss         | -2.03      |
|    explained_variance   | 0.523      |
|    learning_rate        | 5e-05      |
|    loss                 | 28.2       |
|    n_updates            | 1940       |
|    policy_gradient_loss | -0.000478  |
|    std                  | 0.669      |
|    value_loss           | 63.1       |
----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 338      |
|    ep_rew_mean     | 253      |
| time/              |          |
|    fps             | 725      |
|    iterations      | 98       |
|    time_elapsed    | 675      |
|    total_timesteps | 490000   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 335         |
|    ep_rew_mean          | 253         |
| time/                   |             |
|    fps                  | 727         |
|    iterations           | 99          |
|    time_elapsed         | 680         |
|    total_timesteps      | 495000      |
| train/                  |             |
|    approx_kl            | 0.002396465 |
|    clip_fraction        | 0.169       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.03       |
|    explained_variance   | 0.448       |
|    learning_rate        | 5e-05       |
|    loss                 | 21.9        |
|    n_updates            | 1960        |
|    policy_gradient_loss | 0.00138     |
|    std                  | 0.669       |
|    value_loss           | 80.3        |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.056        |
|    crash                | 0.232        |
|    max_step             | 0            |
|    mean_ep_length       | 162          |
|    mean_reward          | 191          |
|    num_episodes         | 5            |
|    out_of_road          | 0.944        |
|    raw_action           | 0.45573094   |
|    route_completion     | 0.372        |
|    success_rate         | 0.2          |
|    total_cost           | 8.09         |
| time/                   |              |
|    total_timesteps      | 500000       |
| train/                  |              |
|    approx_kl            | 0.0019258012 |
|    clip_fraction        | 0.0865       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.02        |
|    explained_variance   | 0.531        |
|    learning_rate        | 5e-05        |
|    loss                 | 30.8         |
|    n_updates            | 1980         |
|    policy_gradient_loss | -0.00137     |
|    std                  | 0.668        |
|    value_loss           | 79           |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 330      |
|    ep_rew_mean     | 254      |
| time/              |          |
|    fps             | 726      |
|    iterations      | 100      |
|    time_elapsed    | 688      |
|    total_timesteps | 500000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 334          |
|    ep_rew_mean          | 258          |
| time/                   |              |
|    fps                  | 727          |
|    iterations           | 101          |
|    time_elapsed         | 694          |
|    total_timesteps      | 505000       |
| train/                  |              |
|    approx_kl            | 0.0010545428 |
|    clip_fraction        | 0.119        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.02        |
|    explained_variance   | 0.608        |
|    learning_rate        | 5e-05        |
|    loss                 | 39.6         |
|    n_updates            | 2000         |
|    policy_gradient_loss | 0.0003       |
|    std                  | 0.667        |
|    value_loss           | 72.8         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0588       |
|    crash                | 0.235        |
|    max_step             | 0            |
|    mean_ep_length       | 147          |
|    mean_reward          | 202          |
|    num_episodes         | 5            |
|    out_of_road          | 0.941        |
|    raw_action           | 0.4566249    |
|    route_completion     | 0.376        |
|    success_rate         | 0.2          |
|    total_cost           | 8.01         |
| time/                   |              |
|    total_timesteps      | 510000       |
| train/                  |              |
|    approx_kl            | 0.0022608102 |
|    clip_fraction        | 0.115        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.02        |
|    explained_variance   | 0.497        |
|    learning_rate        | 5e-05        |
|    loss                 | 57.6         |
|    n_updates            | 2020         |
|    policy_gradient_loss | -0.000604    |
|    std                  | 0.665        |
|    value_loss           | 90.2         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 338      |
|    ep_rew_mean     | 261      |
| time/              |          |
|    fps             | 726      |
|    iterations      | 102      |
|    time_elapsed    | 701      |
|    total_timesteps | 510000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 339          |
|    ep_rew_mean          | 264          |
| time/                   |              |
|    fps                  | 728          |
|    iterations           | 103          |
|    time_elapsed         | 706          |
|    total_timesteps      | 515000       |
| train/                  |              |
|    approx_kl            | 0.0019228349 |
|    clip_fraction        | 0.186        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.01        |
|    explained_variance   | 0.509        |
|    learning_rate        | 5e-05        |
|    loss                 | 79.4         |
|    n_updates            | 2040         |
|    policy_gradient_loss | 0.00231      |
|    std                  | 0.663        |
|    value_loss           | 81           |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0615       |
|    crash                | 0.242        |
|    max_step             | 0            |
|    mean_ep_length       | 157          |
|    mean_reward          | 153          |
|    num_episodes         | 5            |
|    out_of_road          | 0.938        |
|    raw_action           | 0.45856723   |
|    route_completion     | 0.38         |
|    success_rate         | 0.2          |
|    total_cost           | 8.28         |
| time/                   |              |
|    total_timesteps      | 520000       |
| train/                  |              |
|    approx_kl            | 0.0014395001 |
|    clip_fraction        | 0.134        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2           |
|    explained_variance   | 0.634        |
|    learning_rate        | 5e-05        |
|    loss                 | 36.6         |
|    n_updates            | 2060         |
|    policy_gradient_loss | 0.000488     |
|    std                  | 0.663        |
|    value_loss           | 65.1         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 342      |
|    ep_rew_mean     | 267      |
| time/              |          |
|    fps             | 728      |
|    iterations      | 104      |
|    time_elapsed    | 714      |
|    total_timesteps | 520000   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 340         |
|    ep_rew_mean          | 265         |
| time/                   |             |
|    fps                  | 729         |
|    iterations           | 105         |
|    time_elapsed         | 719         |
|    total_timesteps      | 525000      |
| train/                  |             |
|    approx_kl            | 0.002646322 |
|    clip_fraction        | 0.157       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2          |
|    explained_variance   | 0.701       |
|    learning_rate        | 5e-05       |
|    loss                 | 15.4        |
|    n_updates            | 2080        |
|    policy_gradient_loss | 0.000815    |
|    std                  | 0.663       |
|    value_loss           | 44.1        |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0604       |
|    crash                | 0.245        |
|    max_step             | 0            |
|    mean_ep_length       | 163          |
|    mean_reward          | 186          |
|    num_episodes         | 5            |
|    out_of_road          | 0.94         |
|    raw_action           | 0.4593429    |
|    route_completion     | 0.384        |
|    success_rate         | 0            |
|    total_cost           | 8.35         |
| time/                   |              |
|    total_timesteps      | 530000       |
| train/                  |              |
|    approx_kl            | 0.0019632378 |
|    clip_fraction        | 0.143        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2           |
|    explained_variance   | 0.507        |
|    learning_rate        | 5e-05        |
|    loss                 | 63.2         |
|    n_updates            | 2100         |
|    policy_gradient_loss | -0.000691    |
|    std                  | 0.661        |
|    value_loss           | 92           |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 341      |
|    ep_rew_mean     | 270      |
| time/              |          |
|    fps             | 729      |
|    iterations      | 106      |
|    time_elapsed    | 726      |
|    total_timesteps | 530000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 336          |
|    ep_rew_mean          | 266          |
| time/                   |              |
|    fps                  | 731          |
|    iterations           | 107          |
|    time_elapsed         | 731          |
|    total_timesteps      | 535000       |
| train/                  |              |
|    approx_kl            | 0.0021460168 |
|    clip_fraction        | 0.0816       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2           |
|    explained_variance   | 0.551        |
|    learning_rate        | 5e-05        |
|    loss                 | 20.4         |
|    n_updates            | 2120         |
|    policy_gradient_loss | -0.00113     |
|    std                  | 0.66         |
|    value_loss           | 71.7         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0593       |
|    crash                | 0.244        |
|    max_step             | 0            |
|    mean_ep_length       | 111          |
|    mean_reward          | 121          |
|    num_episodes         | 5            |
|    out_of_road          | 0.941        |
|    raw_action           | 0.4588907    |
|    route_completion     | 0.384        |
|    success_rate         | 0            |
|    total_cost           | 8.32         |
| time/                   |              |
|    total_timesteps      | 540000       |
| train/                  |              |
|    approx_kl            | 0.0011301633 |
|    clip_fraction        | 0.114        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.99        |
|    explained_variance   | 0.576        |
|    learning_rate        | 5e-05        |
|    loss                 | 31.3         |
|    n_updates            | 2140         |
|    policy_gradient_loss | -0.000133    |
|    std                  | 0.66         |
|    value_loss           | 70.1         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 336      |
|    ep_rew_mean     | 271      |
| time/              |          |
|    fps             | 732      |
|    iterations      | 108      |
|    time_elapsed    | 737      |
|    total_timesteps | 540000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 327          |
|    ep_rew_mean          | 263          |
| time/                   |              |
|    fps                  | 734          |
|    iterations           | 109          |
|    time_elapsed         | 742          |
|    total_timesteps      | 545000       |
| train/                  |              |
|    approx_kl            | 0.0038788735 |
|    clip_fraction        | 0.143        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.99        |
|    explained_variance   | 0.634        |
|    learning_rate        | 5e-05        |
|    loss                 | 31.8         |
|    n_updates            | 2160         |
|    policy_gradient_loss | 0.00073      |
|    std                  | 0.659        |
|    value_loss           | 84.3         |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0582      |
|    crash                | 0.244       |
|    max_step             | 0           |
|    mean_ep_length       | 104         |
|    mean_reward          | 103         |
|    num_episodes         | 5           |
|    out_of_road          | 0.942       |
|    raw_action           | 0.45899388  |
|    route_completion     | 0.383       |
|    success_rate         | 0           |
|    total_cost           | 8.25        |
| time/                   |             |
|    total_timesteps      | 550000      |
| train/                  |             |
|    approx_kl            | 0.002420627 |
|    clip_fraction        | 0.0904      |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.99       |
|    explained_variance   | 0.517       |
|    learning_rate        | 5e-05       |
|    loss                 | 28.1        |
|    n_updates            | 2180        |
|    policy_gradient_loss | -0.0022     |
|    std                  | 0.657       |
|    value_loss           | 83.1        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 328      |
|    ep_rew_mean     | 264      |
| time/              |          |
|    fps             | 734      |
|    iterations      | 110      |
|    time_elapsed    | 748      |
|    total_timesteps | 550000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 330          |
|    ep_rew_mean          | 262          |
| time/                   |              |
|    fps                  | 736          |
|    iterations           | 111          |
|    time_elapsed         | 753          |
|    total_timesteps      | 555000       |
| train/                  |              |
|    approx_kl            | 0.0014092253 |
|    clip_fraction        | 0.126        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.98        |
|    explained_variance   | 0.696        |
|    learning_rate        | 5e-05        |
|    loss                 | 22.5         |
|    n_updates            | 2200         |
|    policy_gradient_loss | -0.000318    |
|    std                  | 0.657        |
|    value_loss           | 53.7         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0571       |
|    crash                | 0.239        |
|    max_step             | 0            |
|    mean_ep_length       | 122          |
|    mean_reward          | 125          |
|    num_episodes         | 5            |
|    out_of_road          | 0.943        |
|    raw_action           | 0.45923236   |
|    route_completion     | 0.383        |
|    success_rate         | 0            |
|    total_cost           | 8.27         |
| time/                   |              |
|    total_timesteps      | 560000       |
| train/                  |              |
|    approx_kl            | 0.0015172607 |
|    clip_fraction        | 0.174        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.98        |
|    explained_variance   | 0.744        |
|    learning_rate        | 5e-05        |
|    loss                 | 27.1         |
|    n_updates            | 2220         |
|    policy_gradient_loss | 6.43e-05     |
|    std                  | 0.656        |
|    value_loss           | 67.7         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 328      |
|    ep_rew_mean     | 264      |
| time/              |          |
|    fps             | 736      |
|    iterations      | 112      |
|    time_elapsed    | 760      |
|    total_timesteps | 560000   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 328         |
|    ep_rew_mean          | 264         |
| time/                   |             |
|    fps                  | 738         |
|    iterations           | 113         |
|    time_elapsed         | 765         |
|    total_timesteps      | 565000      |
| train/                  |             |
|    approx_kl            | 0.005824237 |
|    clip_fraction        | 0.171       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.98       |
|    explained_variance   | 0.669       |
|    learning_rate        | 5e-05       |
|    loss                 | 33.7        |
|    n_updates            | 2240        |
|    policy_gradient_loss | 0.00259     |
|    std                  | 0.655       |
|    value_loss           | 63.8        |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0561       |
|    crash                | 0.239        |
|    max_step             | 0            |
|    mean_ep_length       | 84.8         |
|    mean_reward          | 82.6         |
|    num_episodes         | 5            |
|    out_of_road          | 0.944        |
|    raw_action           | 0.45869      |
|    route_completion     | 0.382        |
|    success_rate         | 0            |
|    total_cost           | 8.17         |
| time/                   |              |
|    total_timesteps      | 570000       |
| train/                  |              |
|    approx_kl            | 0.0043407744 |
|    clip_fraction        | 0.155        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.98        |
|    explained_variance   | 0.708        |
|    learning_rate        | 5e-05        |
|    loss                 | 40.2         |
|    n_updates            | 2260         |
|    policy_gradient_loss | 0.001        |
|    std                  | 0.656        |
|    value_loss           | 74.7         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 332      |
|    ep_rew_mean     | 265      |
| time/              |          |
|    fps             | 738      |
|    iterations      | 114      |
|    time_elapsed    | 771      |
|    total_timesteps | 570000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 334          |
|    ep_rew_mean          | 263          |
| time/                   |              |
|    fps                  | 739          |
|    iterations           | 115          |
|    time_elapsed         | 777          |
|    total_timesteps      | 575000       |
| train/                  |              |
|    approx_kl            | 0.0021793551 |
|    clip_fraction        | 0.136        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.98        |
|    explained_variance   | 0.729        |
|    learning_rate        | 5e-05        |
|    loss                 | 43           |
|    n_updates            | 2280         |
|    policy_gradient_loss | 0.000338     |
|    std                  | 0.656        |
|    value_loss           | 84.8         |
------------------------------------------
-------------------------------------------
| eval/                   |               |
|    arrive_dest          | 0.0552        |
|    crash                | 0.234         |
|    max_step             | 0             |
|    mean_ep_length       | 109           |
|    mean_reward          | 130           |
|    num_episodes         | 5             |
|    out_of_road          | 0.945         |
|    raw_action           | 0.4584982     |
|    route_completion     | 0.382         |
|    success_rate         | 0             |
|    total_cost           | 8.07          |
| time/                   |               |
|    total_timesteps      | 580000        |
| train/                  |               |
|    approx_kl            | 0.00094536936 |
|    clip_fraction        | 0.0687        |
|    clip_range           | 0.1           |
|    entropy_loss         | -1.98         |
|    explained_variance   | 0.697         |
|    learning_rate        | 5e-05         |
|    loss                 | 61.5          |
|    n_updates            | 2300          |
|    policy_gradient_loss | -0.00156      |
|    std                  | 0.654         |
|    value_loss           | 114           |
-------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 326      |
|    ep_rew_mean     | 254      |
| time/              |          |
|    fps             | 739      |
|    iterations      | 116      |
|    time_elapsed    | 783      |
|    total_timesteps | 580000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 329          |
|    ep_rew_mean          | 256          |
| time/                   |              |
|    fps                  | 741          |
|    iterations           | 117          |
|    time_elapsed         | 789          |
|    total_timesteps      | 585000       |
| train/                  |              |
|    approx_kl            | 0.0012205914 |
|    clip_fraction        | 0.177        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.97        |
|    explained_variance   | 0.848        |
|    learning_rate        | 5e-05        |
|    loss                 | 31.4         |
|    n_updates            | 2320         |
|    policy_gradient_loss | 0.00254      |
|    std                  | 0.651        |
|    value_loss           | 75.4         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0542       |
|    crash                | 0.234        |
|    max_step             | 0            |
|    mean_ep_length       | 194          |
|    mean_reward          | 173          |
|    num_episodes         | 5            |
|    out_of_road          | 0.946        |
|    raw_action           | 0.4591161    |
|    route_completion     | 0.385        |
|    success_rate         | 0            |
|    total_cost           | 8.38         |
| time/                   |              |
|    total_timesteps      | 590000       |
| train/                  |              |
|    approx_kl            | 0.0026405773 |
|    clip_fraction        | 0.155        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.96        |
|    explained_variance   | 0.859        |
|    learning_rate        | 5e-05        |
|    loss                 | 28           |
|    n_updates            | 2340         |
|    policy_gradient_loss | 0.000213     |
|    std                  | 0.647        |
|    value_loss           | 52           |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 318      |
|    ep_rew_mean     | 249      |
| time/              |          |
|    fps             | 740      |
|    iterations      | 118      |
|    time_elapsed    | 797      |
|    total_timesteps | 590000   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 318         |
|    ep_rew_mean          | 248         |
| time/                   |             |
|    fps                  | 741         |
|    iterations           | 119         |
|    time_elapsed         | 802         |
|    total_timesteps      | 595000      |
| train/                  |             |
|    approx_kl            | 0.002587267 |
|    clip_fraction        | 0.17        |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.95       |
|    explained_variance   | 0.607       |
|    learning_rate        | 5e-05       |
|    loss                 | 60.8        |
|    n_updates            | 2360        |
|    policy_gradient_loss | 0.000815    |
|    std                  | 0.645       |
|    value_loss           | 75.7        |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0533       |
|    crash                | 0.233        |
|    max_step             | 0            |
|    mean_ep_length       | 135          |
|    mean_reward          | 175          |
|    num_episodes         | 5            |
|    out_of_road          | 0.947        |
|    raw_action           | 0.45938647   |
|    route_completion     | 0.388        |
|    success_rate         | 0            |
|    total_cost           | 8.3          |
| time/                   |              |
|    total_timesteps      | 600000       |
| train/                  |              |
|    approx_kl            | 0.0026783838 |
|    clip_fraction        | 0.108        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.94        |
|    explained_variance   | 0.681        |
|    learning_rate        | 5e-05        |
|    loss                 | 25.9         |
|    n_updates            | 2380         |
|    policy_gradient_loss | -0.000781    |
|    std                  | 0.642        |
|    value_loss           | 81.1         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 323      |
|    ep_rew_mean     | 257      |
| time/              |          |
|    fps             | 742      |
|    iterations      | 120      |
|    time_elapsed    | 808      |
|    total_timesteps | 600000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 334          |
|    ep_rew_mean          | 255          |
| time/                   |              |
|    fps                  | 743          |
|    iterations           | 121          |
|    time_elapsed         | 813          |
|    total_timesteps      | 605000       |
| train/                  |              |
|    approx_kl            | 0.0046191285 |
|    clip_fraction        | 0.184        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.93        |
|    explained_variance   | 0.81         |
|    learning_rate        | 5e-05        |
|    loss                 | 22.9         |
|    n_updates            | 2400         |
|    policy_gradient_loss | 0.00163      |
|    std                  | 0.641        |
|    value_loss           | 73.8         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0525       |
|    crash                | 0.236        |
|    max_step             | 0            |
|    mean_ep_length       | 149          |
|    mean_reward          | 204          |
|    num_episodes         | 5            |
|    out_of_road          | 0.948        |
|    raw_action           | 0.4600119    |
|    route_completion     | 0.391        |
|    success_rate         | 0            |
|    total_cost           | 8.25         |
| time/                   |              |
|    total_timesteps      | 610000       |
| train/                  |              |
|    approx_kl            | 0.0018975653 |
|    clip_fraction        | 0.0852       |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.93        |
|    explained_variance   | 0.823        |
|    learning_rate        | 5e-05        |
|    loss                 | 29.4         |
|    n_updates            | 2420         |
|    policy_gradient_loss | -0.00189     |
|    std                  | 0.642        |
|    value_loss           | 69.3         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 332      |
|    ep_rew_mean     | 253      |
| time/              |          |
|    fps             | 743      |
|    iterations      | 122      |
|    time_elapsed    | 820      |
|    total_timesteps | 610000   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 341         |
|    ep_rew_mean          | 262         |
| time/                   |             |
|    fps                  | 744         |
|    iterations           | 123         |
|    time_elapsed         | 826         |
|    total_timesteps      | 615000      |
| train/                  |             |
|    approx_kl            | 0.001076109 |
|    clip_fraction        | 0.081       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.93       |
|    explained_variance   | 0.674       |
|    learning_rate        | 5e-05       |
|    loss                 | 45.9        |
|    n_updates            | 2440        |
|    policy_gradient_loss | -0.00119    |
|    std                  | 0.641       |
|    value_loss           | 102         |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0548       |
|    crash                | 0.235        |
|    max_step             | 0            |
|    mean_ep_length       | 132          |
|    mean_reward          | 123          |
|    num_episodes         | 5            |
|    out_of_road          | 0.945        |
|    raw_action           | 0.461105     |
|    route_completion     | 0.39         |
|    success_rate         | 0.2          |
|    total_cost           | 8.39         |
| time/                   |              |
|    total_timesteps      | 620000       |
| train/                  |              |
|    approx_kl            | 0.0015291976 |
|    clip_fraction        | 0.208        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.93        |
|    explained_variance   | 0.721        |
|    learning_rate        | 5e-05        |
|    loss                 | 41.5         |
|    n_updates            | 2460         |
|    policy_gradient_loss | 0.00182      |
|    std                  | 0.643        |
|    value_loss           | 55.8         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 340      |
|    ep_rew_mean     | 265      |
| time/              |          |
|    fps             | 743      |
|    iterations      | 124      |
|    time_elapsed    | 833      |
|    total_timesteps | 620000   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 345         |
|    ep_rew_mean          | 268         |
| time/                   |             |
|    fps                  | 744         |
|    iterations           | 125         |
|    time_elapsed         | 839         |
|    total_timesteps      | 625000      |
| train/                  |             |
|    approx_kl            | 0.002411202 |
|    clip_fraction        | 0.126       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.94       |
|    explained_variance   | 0.661       |
|    learning_rate        | 5e-05       |
|    loss                 | 31          |
|    n_updates            | 2480        |
|    policy_gradient_loss | -0.00145    |
|    std                  | 0.644       |
|    value_loss           | 75.1        |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0571      |
|    crash                | 0.235       |
|    max_step             | 0           |
|    mean_ep_length       | 176         |
|    mean_reward          | 181         |
|    num_episodes         | 5           |
|    out_of_road          | 0.943       |
|    raw_action           | 0.46072963  |
|    route_completion     | 0.393       |
|    success_rate         | 0.2         |
|    total_cost           | 8.65        |
| time/                   |             |
|    total_timesteps      | 630000      |
| train/                  |             |
|    approx_kl            | 0.008572719 |
|    clip_fraction        | 0.19        |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.93       |
|    explained_variance   | 0.661       |
|    learning_rate        | 5e-05       |
|    loss                 | 47.5        |
|    n_updates            | 2500        |
|    policy_gradient_loss | 0.00211     |
|    std                  | 0.642       |
|    value_loss           | 80.4        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 350      |
|    ep_rew_mean     | 269      |
| time/              |          |
|    fps             | 743      |
|    iterations      | 126      |
|    time_elapsed    | 846      |
|    total_timesteps | 630000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 355          |
|    ep_rew_mean          | 274          |
| time/                   |              |
|    fps                  | 745          |
|    iterations           | 127          |
|    time_elapsed         | 852          |
|    total_timesteps      | 635000       |
| train/                  |              |
|    approx_kl            | 0.0035771667 |
|    clip_fraction        | 0.151        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.93        |
|    explained_variance   | 0.694        |
|    learning_rate        | 5e-05        |
|    loss                 | 21.5         |
|    n_updates            | 2520         |
|    policy_gradient_loss | -0.0011      |
|    std                  | 0.642        |
|    value_loss           | 71.2         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0563       |
