Using cpu device
Logging to runs\ppo_metadrive_3_scenarios\ppo_metadrive_3_scenarios_2025-03-19_11-51-58_05a7eeff\ppo_metadrive_3_scenarios_1
---------------------------------
| rollout/           |          |
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 362      |
|    ep_rew_mean     | 325      |
| time/              |          |
|    fps             | 769      |
|    iterations      | 165      |
|    time_elapsed    | 549      |
|    total_timesteps | 422400   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 363          |
|    ep_rew_mean          | 326          |
| time/                   |              |
|    fps                  | 769          |
|    iterations           | 166          |
|    time_elapsed         | 552          |
|    total_timesteps      | 424960       |
| train/                  |              |
|    approx_kl            | 0.0014032827 |
|    clip_fraction        | 0.0696       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.23        |
|    explained_variance   | 0.419        |
|    learning_rate        | 5e-05        |
|    loss                 | 49           |
|    n_updates            | 3300         |
|    policy_gradient_loss | -0.00265     |
|    std                  | 0.743        |
|    value_loss           | 113          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 372         |
|    ep_rew_mean          | 332         |
| time/                   |             |
|    fps                  | 770         |
|    iterations           | 167         |
|    time_elapsed         | 554         |
|    total_timesteps      | 427520      |
| train/                  |             |
|    approx_kl            | 0.003362684 |
|    clip_fraction        | 0.108       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.23       |
|    explained_variance   | 0.52        |
|    learning_rate        | 5e-05       |
|    loss                 | 24.7        |
|    n_updates            | 3320        |
|    policy_gradient_loss | -0.00235    |
|    std                  | 0.742       |
|    value_loss           | 51.8        |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0465       |
|    crash                | 0.33         |
|    max_step             | 0            |
|    mean_ep_length       | 133          |
|    mean_reward          | 143          |
|    num_episodes         | 5            |
|    out_of_road          | 0.953        |
|    raw_action           | 0.47253352   |
|    route_completion     | 0.353        |
|    success_rate         | 0.2          |
|    total_cost           | 4.53         |
| time/                   |              |
|    total_timesteps      | 430000       |
| train/                  |              |
|    approx_kl            | 0.0026402785 |
|    arrive_dest          | 0.0651       |
|    clip_fraction        | 0.0965       |
|    clip_range           | 0.1          |
|    crash                | 0.112        |
|    entropy_loss         | -2.23        |
|    explained_variance   | 0.37         |
|    learning_rate        | 5e-05        |
|    loss                 | 17.8         |
|    max_step             | 0            |
|    n_updates            | 3340         |
|    out_of_road          | 0.935        |
|    policy_gradient_loss | -0.00308     |
|    route_completion     | 0.489        |
|    std                  | 0.742        |
|    total_cost           | 4.24         |
|    value_loss           | 44           |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 367      |
|    ep_rew_mean     | 329      |
| time/              |          |
|    fps             | 766      |
|    iterations      | 168      |
|    time_elapsed    | 561      |
|    total_timesteps | 430080   |
---------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 362           |
|    ep_rew_mean          | 328           |
| time/                   |               |
|    fps                  | 766           |
|    iterations           | 169           |
|    time_elapsed         | 564           |
|    total_timesteps      | 432640        |
| train/                  |               |
|    approx_kl            | 0.00079246436 |
|    clip_fraction        | 0.0762        |
|    clip_range           | 0.1           |
|    entropy_loss         | -2.23         |
|    explained_variance   | 0.302         |
|    learning_rate        | 5e-05         |
|    loss                 | 51.8          |
|    n_updates            | 3360          |
|    policy_gradient_loss | -0.00142      |
|    std                  | 0.742         |
|    value_loss           | 97.3          |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 368          |
|    ep_rew_mean          | 332          |
| time/                   |              |
|    fps                  | 767          |
|    iterations           | 170          |
|    time_elapsed         | 567          |
|    total_timesteps      | 435200       |
| train/                  |              |
|    approx_kl            | 0.0016831167 |
|    clip_fraction        | 0.106        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.23        |
|    explained_variance   | 0.489        |
|    learning_rate        | 5e-05        |
|    loss                 | 24.7         |
|    n_updates            | 3380         |
|    policy_gradient_loss | -0.00311     |
|    std                  | 0.741        |
|    value_loss           | 69.3         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 373          |
|    ep_rew_mean          | 335          |
| time/                   |              |
|    fps                  | 768          |
|    iterations           | 171          |
|    time_elapsed         | 569          |
|    total_timesteps      | 437760       |
| train/                  |              |
|    approx_kl            | 0.0010875048 |
|    clip_fraction        | 0.094        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.22        |
|    explained_variance   | 0.489        |
|    learning_rate        | 5e-05        |
|    loss                 | 43.4         |
|    n_updates            | 3400         |
|    policy_gradient_loss | -0.00208     |
|    std                  | 0.741        |
|    value_loss           | 68.5         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0455       |
|    crash                | 0.336        |
|    max_step             | 0            |
|    mean_ep_length       | 119          |
|    mean_reward          | 143          |
|    num_episodes         | 5            |
|    out_of_road          | 0.955        |
|    raw_action           | 0.47400013   |
|    route_completion     | 0.356        |
|    success_rate         | 0            |
|    total_cost           | 4.57         |
| time/                   |              |
|    total_timesteps      | 440000       |
| train/                  |              |
|    approx_kl            | 0.0027954665 |
|    arrive_dest          | 0.0636       |
|    clip_fraction        | 0.125        |
|    clip_range           | 0.1          |
|    crash                | 0.114        |
|    entropy_loss         | -2.23        |
|    explained_variance   | 0.362        |
|    learning_rate        | 5e-05        |
|    loss                 | 32.7         |
|    max_step             | 0            |
|    n_updates            | 3420         |
|    out_of_road          | 0.936        |
|    policy_gradient_loss | -0.000775    |
|    route_completion     | 0.492        |
|    std                  | 0.742        |
|    total_cost           | 4.22         |
|    value_loss           | 42.6         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 368      |
|    ep_rew_mean     | 335      |
| time/              |          |
|    fps             | 766      |
|    iterations      | 172      |
|    time_elapsed    | 574      |
|    total_timesteps | 440320   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 364          |
|    ep_rew_mean          | 332          |
| time/                   |              |
|    fps                  | 766          |
|    iterations           | 173          |
|    time_elapsed         | 577          |
|    total_timesteps      | 442880       |
| train/                  |              |
|    approx_kl            | 0.0028621515 |
|    clip_fraction        | 0.127        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.22        |
|    explained_variance   | 0.29         |
|    learning_rate        | 5e-05        |
|    loss                 | 57.1         |
|    n_updates            | 3440         |
|    policy_gradient_loss | -0.00331     |
|    std                  | 0.741        |
|    value_loss           | 87.9         |
------------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 373       |
|    ep_rew_mean          | 339       |
| time/                   |           |
|    fps                  | 767       |
|    iterations           | 174       |
|    time_elapsed         | 580       |
|    total_timesteps      | 445440    |
| train/                  |           |
|    approx_kl            | 0.0473321 |
|    clip_fraction        | 0.175     |
|    clip_range           | 0.1       |
|    entropy_loss         | -2.22     |
|    explained_variance   | 0.268     |
|    learning_rate        | 5e-05     |
|    loss                 | 16.4      |
|    n_updates            | 3460      |
|    policy_gradient_loss | 0.00042   |
|    std                  | 0.737     |
|    value_loss           | 30.3      |
---------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 388          |
|    ep_rew_mean          | 346          |
| time/                   |              |
|    fps                  | 768          |
|    iterations           | 175          |
|    time_elapsed         | 583          |
|    total_timesteps      | 448000       |
| train/                  |              |
|    approx_kl            | 0.0003888419 |
|    clip_fraction        | 0.139        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.21        |
|    explained_variance   | 0.441        |
|    learning_rate        | 5e-05        |
|    loss                 | 21.6         |
|    n_updates            | 3480         |
|    policy_gradient_loss | 0.00196      |
|    std                  | 0.735        |
|    value_loss           | 58.6         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0489       |
|    crash                | 0.338        |
|    max_step             | 0            |
|    mean_ep_length       | 121          |
|    mean_reward          | 128          |
|    num_episodes         | 5            |
|    out_of_road          | 0.951        |
|    raw_action           | 0.47420105   |
|    route_completion     | 0.357        |
|    success_rate         | 0.2          |
|    total_cost           | 4.59         |
| time/                   |              |
|    total_timesteps      | 450000       |
| train/                  |              |
|    approx_kl            | 0.0014974147 |
|    arrive_dest          | 0.0667       |
|    clip_fraction        | 0.0904       |
|    clip_range           | 0.1          |
|    crash                | 0.116        |
|    entropy_loss         | -2.21        |
|    explained_variance   | 0.522        |
|    learning_rate        | 5e-05        |
|    loss                 | 32.2         |
|    max_step             | 0            |
|    n_updates            | 3500         |
|    out_of_road          | 0.933        |
|    policy_gradient_loss | -0.000456    |
|    route_completion     | 0.494        |
|    std                  | 0.734        |
|    total_cost           | 4.16         |
|    value_loss           | 58.6         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 367      |
|    ep_rew_mean     | 334      |
| time/              |          |
|    fps             | 764      |
|    iterations      | 176      |
|    time_elapsed    | 589      |
|    total_timesteps | 450560   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 362          |
|    ep_rew_mean          | 333          |
| time/                   |              |
|    fps                  | 764          |
|    iterations           | 177          |
|    time_elapsed         | 592          |
|    total_timesteps      | 453120       |
| train/                  |              |
|    approx_kl            | 0.0008153346 |
|    clip_fraction        | 0.0754       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.2         |
|    explained_variance   | 0.488        |
|    learning_rate        | 5e-05        |
|    loss                 | 51           |
|    n_updates            | 3520         |
|    policy_gradient_loss | -0.00115     |
|    std                  | 0.734        |
|    value_loss           | 106          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 370          |
|    ep_rew_mean          | 337          |
| time/                   |              |
|    fps                  | 765          |
|    iterations           | 178          |
|    time_elapsed         | 595          |
|    total_timesteps      | 455680       |
| train/                  |              |
|    approx_kl            | 0.0013552798 |
|    clip_fraction        | 0.11         |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.2         |
|    explained_variance   | 0.396        |
|    learning_rate        | 5e-05        |
|    loss                 | 27.1         |
|    n_updates            | 3540         |
|    policy_gradient_loss | -0.003       |
|    std                  | 0.731        |
|    value_loss           | 48.5         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 380        |
|    ep_rew_mean          | 342        |
| time/                   |            |
|    fps                  | 765        |
|    iterations           | 179        |
|    time_elapsed         | 598        |
|    total_timesteps      | 458240     |
| train/                  |            |
|    approx_kl            | 0.00386668 |
|    clip_fraction        | 0.172      |
|    clip_range           | 0.1        |
|    entropy_loss         | -2.19      |
|    explained_variance   | 0.601      |
|    learning_rate        | 5e-05      |
|    loss                 | 25.7       |
|    n_updates            | 3560       |
|    policy_gradient_loss | 0.000931   |
|    std                  | 0.73       |
|    value_loss           | 51.6       |
----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0522       |
|    crash                | 0.343        |
|    max_step             | 0            |
|    mean_ep_length       | 162          |
|    mean_reward          | 149          |
|    num_episodes         | 5            |
|    out_of_road          | 0.948        |
|    raw_action           | 0.47411928   |
|    route_completion     | 0.363        |
|    success_rate         | 0.2          |
|    total_cost           | 5            |
| time/                   |              |
|    total_timesteps      | 460000       |
| train/                  |              |
|    approx_kl            | 0.0076495036 |
|    arrive_dest          | 0.0696       |
|    clip_fraction        | 0.145        |
|    clip_range           | 0.1          |
|    crash                | 0.117        |
|    entropy_loss         | -2.19        |
|    explained_variance   | 0.551        |
|    learning_rate        | 5e-05        |
|    loss                 | 18           |
|    max_step             | 0            |
|    n_updates            | 3580         |
|    out_of_road          | 0.93         |
|    policy_gradient_loss | -0.000697    |
|    route_completion     | 0.498        |
|    std                  | 0.73         |
|    total_cost           | 4.2          |
|    value_loss           | 34.1         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 386      |
|    ep_rew_mean     | 345      |
| time/              |          |
|    fps             | 761      |
|    iterations      | 180      |
|    time_elapsed    | 604      |
|    total_timesteps | 460800   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 376          |
|    ep_rew_mean          | 342          |
| time/                   |              |
|    fps                  | 762          |
|    iterations           | 181          |
|    time_elapsed         | 607          |
|    total_timesteps      | 463360       |
| train/                  |              |
|    approx_kl            | 0.0015813351 |
|    clip_fraction        | 0.0787       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.19        |
|    explained_variance   | 0.567        |
|    learning_rate        | 5e-05        |
|    loss                 | 40.6         |
|    n_updates            | 3600         |
|    policy_gradient_loss | -0.00443     |
|    std                  | 0.73         |
|    value_loss           | 81           |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 377        |
|    ep_rew_mean          | 344        |
| time/                   |            |
|    fps                  | 763        |
|    iterations           | 182        |
|    time_elapsed         | 610        |
|    total_timesteps      | 465920     |
| train/                  |            |
|    approx_kl            | 0.01543987 |
|    clip_fraction        | 0.267      |
|    clip_range           | 0.1        |
|    entropy_loss         | -2.19      |
|    explained_variance   | 0.569      |
|    learning_rate        | 5e-05      |
|    loss                 | 14         |
|    n_updates            | 3620       |
|    policy_gradient_loss | 0.00368    |
|    std                  | 0.73       |
|    value_loss           | 44.9       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 386          |
|    ep_rew_mean          | 350          |
| time/                   |              |
|    fps                  | 763          |
|    iterations           | 183          |
|    time_elapsed         | 613          |
|    total_timesteps      | 468480       |
| train/                  |              |
|    approx_kl            | 0.0029708801 |
|    clip_fraction        | 0.212        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.19        |
|    explained_variance   | 0.602        |
|    learning_rate        | 5e-05        |
|    loss                 | 14.5         |
|    n_updates            | 3640         |
|    policy_gradient_loss | 0.00564      |
|    std                  | 0.729        |
|    value_loss           | 36.6         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0511       |
|    crash                | 0.345        |
|    max_step             | 0            |
|    mean_ep_length       | 135          |
|    mean_reward          | 179          |
|    num_episodes         | 5            |
|    out_of_road          | 0.949        |
|    raw_action           | 0.47390726   |
|    route_completion     | 0.369        |
|    success_rate         | 0            |
|    total_cost           | 5.09         |
| time/                   |              |
|    total_timesteps      | 470000       |
| train/                  |              |
|    approx_kl            | 0.0011032664 |
|    arrive_dest          | 0.0681       |
|    clip_fraction        | 0.0746       |
|    clip_range           | 0.1          |
|    crash                | 0.115        |
|    entropy_loss         | -2.19        |
|    explained_variance   | 0.512        |
|    learning_rate        | 5e-05        |
|    loss                 | 21           |
|    max_step             | 0            |
|    n_updates            | 3660         |
|    out_of_road          | 0.932        |
|    policy_gradient_loss | -0.00349     |
|    route_completion     | 0.496        |
|    std                  | 0.729        |
|    total_cost           | 4.18         |
|    value_loss           | 59.6         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 387      |
|    ep_rew_mean     | 349      |
| time/              |          |
|    fps             | 761      |
|    iterations      | 184      |
|    time_elapsed    | 618      |
|    total_timesteps | 471040   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 385          |
|    ep_rew_mean          | 347          |
| time/                   |              |
|    fps                  | 762          |
|    iterations           | 185          |
|    time_elapsed         | 620          |
|    total_timesteps      | 473600       |
| train/                  |              |
|    approx_kl            | 0.0006703707 |
|    clip_fraction        | 0.0519       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.19        |
|    explained_variance   | 0.381        |
|    learning_rate        | 5e-05        |
|    loss                 | 62.8         |
|    n_updates            | 3680         |
|    policy_gradient_loss | -0.00176     |
|    std                  | 0.729        |
|    value_loss           | 129          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 388         |
|    ep_rew_mean          | 350         |
| time/                   |             |
|    fps                  | 762         |
|    iterations           | 186         |
|    time_elapsed         | 624         |
|    total_timesteps      | 476160      |
| train/                  |             |
|    approx_kl            | 0.000894501 |
|    clip_fraction        | 0.0744      |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.19       |
|    explained_variance   | 0.699       |
|    learning_rate        | 5e-05       |
|    loss                 | 18.8        |
|    n_updates            | 3700        |
|    policy_gradient_loss | -0.00206    |
|    std                  | 0.73        |
|    value_loss           | 37.8        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 395          |
|    ep_rew_mean          | 351          |
| time/                   |              |
|    fps                  | 763          |
|    iterations           | 187          |
|    time_elapsed         | 627          |
|    total_timesteps      | 478720       |
| train/                  |              |
|    approx_kl            | 0.0013279639 |
|    clip_fraction        | 0.0916       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.19        |
|    explained_variance   | 0.558        |
|    learning_rate        | 5e-05        |
|    loss                 | 21.4         |
|    n_updates            | 3720         |
|    policy_gradient_loss | -0.00203     |
|    std                  | 0.73         |
|    value_loss           | 59.4         |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0583      |
|    crash                | 0.346       |
|    max_step             | 0           |
|    mean_ep_length       | 149         |
|    mean_reward          | 158         |
|    num_episodes         | 5           |
|    out_of_road          | 0.942       |
|    raw_action           | 0.47456047  |
|    route_completion     | 0.373       |
|    success_rate         | 0.2         |
|    total_cost           | 5.2         |
| time/                   |             |
|    total_timesteps      | 480000      |
| train/                  |             |
|    approx_kl            | 0.001720404 |
|    arrive_dest          | 0.0667      |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.1         |
|    crash                | 0.113       |
|    entropy_loss         | -2.19       |
|    explained_variance   | 0.709       |
|    learning_rate        | 5e-05       |
|    loss                 | 19.4        |
|    max_step             | 0           |
|    n_updates            | 3740        |
|    out_of_road          | 0.933       |
|    policy_gradient_loss | -0.0015     |
|    route_completion     | 0.497       |
|    std                  | 0.73        |
|    total_cost           | 4.18        |
|    value_loss           | 48.4        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 375      |
|    ep_rew_mean     | 339      |
| time/              |          |
|    fps             | 760      |
|    iterations      | 188      |
|    time_elapsed    | 633      |
|    total_timesteps | 481280   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 371          |
|    ep_rew_mean          | 335          |
| time/                   |              |
|    fps                  | 761          |
|    iterations           | 189          |
|    time_elapsed         | 635          |
|    total_timesteps      | 483840       |
| train/                  |              |
|    approx_kl            | 0.0017144673 |
|    clip_fraction        | 0.0678       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.19        |
|    explained_variance   | 0.269        |
|    learning_rate        | 5e-05        |
|    loss                 | 46.4         |
|    n_updates            | 3760         |
|    policy_gradient_loss | -0.0025      |
|    std                  | 0.729        |
|    value_loss           | 128          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 377          |
|    ep_rew_mean          | 337          |
| time/                   |              |
|    fps                  | 761          |
|    iterations           | 190          |
|    time_elapsed         | 638          |
|    total_timesteps      | 486400       |
| train/                  |              |
|    approx_kl            | 0.0016353827 |
|    clip_fraction        | 0.081        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.18        |
|    explained_variance   | 0.664        |
|    learning_rate        | 5e-05        |
|    loss                 | 13.4         |
|    n_updates            | 3780         |
|    policy_gradient_loss | -0.0038      |
|    std                  | 0.729        |
|    value_loss           | 42.2         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 373         |
|    ep_rew_mean          | 333         |
| time/                   |             |
|    fps                  | 762         |
|    iterations           | 191         |
|    time_elapsed         | 641         |
|    total_timesteps      | 488960      |
| train/                  |             |
|    approx_kl            | 0.001351472 |
|    clip_fraction        | 0.0656      |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.18       |
|    explained_variance   | 0.739       |
|    learning_rate        | 5e-05       |
|    loss                 | 15.4        |
|    n_updates            | 3800        |
|    policy_gradient_loss | -0.00306    |
|    std                  | 0.729       |
|    value_loss           | 43.6        |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0571       |
|    crash                | 0.343        |
|    max_step             | 0            |
|    mean_ep_length       | 97.6         |
|    mean_reward          | 106          |
|    num_episodes         | 5            |
|    out_of_road          | 0.943        |
|    raw_action           | 0.47453684   |
|    route_completion     | 0.373        |
|    success_rate         | 0.1          |
|    total_cost           | 5.15         |
| time/                   |              |
|    total_timesteps      | 490000       |
| train/                  |              |
|    approx_kl            | 0.0010977018 |
|    arrive_dest          | 0.0694       |
|    clip_fraction        | 0.0976       |
|    clip_range           | 0.1          |
|    crash                | 0.118        |
|    entropy_loss         | -2.18        |
|    explained_variance   | 0.658        |
|    learning_rate        | 5e-05        |
|    loss                 | 34.2         |
|    max_step             | 0            |
|    n_updates            | 3820         |
|    out_of_road          | 0.931        |
|    policy_gradient_loss | -0.00189     |
|    route_completion     | 0.503        |
|    std                  | 0.727        |
|    total_cost           | 4.16         |
|    value_loss           | 58.5         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 358      |
|    ep_rew_mean     | 329      |
| time/              |          |
|    fps             | 758      |
|    iterations      | 192      |
|    time_elapsed    | 647      |
|    total_timesteps | 491520   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 365          |
|    ep_rew_mean          | 331          |
| time/                   |              |
|    fps                  | 759          |
|    iterations           | 193          |
|    time_elapsed         | 650          |
|    total_timesteps      | 494080       |
| train/                  |              |
|    approx_kl            | 0.0025707828 |
|    clip_fraction        | 0.0766       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.18        |
|    explained_variance   | 0.503        |
|    learning_rate        | 5e-05        |
|    loss                 | 61.9         |
|    n_updates            | 3840         |
|    policy_gradient_loss | -0.00208     |
|    std                  | 0.727        |
|    value_loss           | 123          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 373          |
|    ep_rew_mean          | 335          |
| time/                   |              |
|    fps                  | 760          |
|    iterations           | 194          |
|    time_elapsed         | 653          |
|    total_timesteps      | 496640       |
| train/                  |              |
|    approx_kl            | 0.0023972136 |
|    clip_fraction        | 0.0804       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.18        |
|    explained_variance   | 0.668        |
|    learning_rate        | 5e-05        |
|    loss                 | 34.4         |
|    n_updates            | 3860         |
|    policy_gradient_loss | -0.0032      |
|    std                  | 0.727        |
|    value_loss           | 72.4         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 372         |
|    ep_rew_mean          | 334         |
| time/                   |             |
|    fps                  | 760         |
|    iterations           | 195         |
|    time_elapsed         | 656         |
|    total_timesteps      | 499200      |
| train/                  |             |
|    approx_kl            | 0.001575854 |
|    clip_fraction        | 0.171       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.18       |
|    explained_variance   | 0.652       |
|    learning_rate        | 5e-05       |
|    loss                 | 30.3        |
|    n_updates            | 3880        |
|    policy_gradient_loss | 8.23e-06    |
|    std                  | 0.726       |
|    value_loss           | 58          |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.056       |
|    crash                | 0.344       |
|    max_step             | 0           |
|    mean_ep_length       | 117         |
|    mean_reward          | 144         |
|    num_episodes         | 5           |
|    out_of_road          | 0.944       |
|    raw_action           | 0.4750241   |
|    route_completion     | 0.375       |
|    success_rate         | 0           |
|    total_cost           | 5.16        |
| time/                   |             |
|    total_timesteps      | 500000      |
| train/                  |             |
|    approx_kl            | 0.002276807 |
|    arrive_dest          | 0.068       |
|    clip_fraction        | 0.118       |
|    clip_range           | 0.1         |
|    crash                | 0.12        |
|    entropy_loss         | -2.17       |
|    explained_variance   | 0.651       |
|    learning_rate        | 5e-05       |
|    loss                 | 33.3        |
|    max_step             | 0           |
|    n_updates            | 3900        |
|    out_of_road          | 0.932       |
|    policy_gradient_loss | 0.000281    |
|    route_completion     | 0.504       |
|    std                  | 0.725       |
|    total_cost           | 4.16        |
|    value_loss           | 60.5        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 361      |
|    ep_rew_mean     | 329      |
| time/              |          |
|    fps             | 757      |
|    iterations      | 196      |
|    time_elapsed    | 662      |
|    total_timesteps | 501760   |
---------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 362           |
|    ep_rew_mean          | 328           |
| time/                   |               |
|    fps                  | 758           |
|    iterations           | 197           |
|    time_elapsed         | 664           |
|    total_timesteps      | 504320        |
| train/                  |               |
|    approx_kl            | 0.00089442666 |
|    clip_fraction        | 0.091         |
|    clip_range           | 0.1           |
|    entropy_loss         | -2.17         |
|    explained_variance   | 0.488         |
|    learning_rate        | 5e-05         |
|    loss                 | 53            |
|    n_updates            | 3920          |
|    policy_gradient_loss | -0.00217      |
|    std                  | 0.725         |
|    value_loss           | 124           |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 362          |
|    ep_rew_mean          | 326          |
| time/                   |              |
|    fps                  | 758          |
|    iterations           | 198          |
|    time_elapsed         | 667          |
|    total_timesteps      | 506880       |
| train/                  |              |
|    approx_kl            | 0.0026004945 |
|    clip_fraction        | 0.132        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.17        |
|    explained_variance   | 0.64         |
|    learning_rate        | 5e-05        |
|    loss                 | 16.8         |
|    n_updates            | 3940         |
|    policy_gradient_loss | -0.00285     |
|    std                  | 0.725        |
|    value_loss           | 46.8         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 360         |
|    ep_rew_mean          | 326         |
| time/                   |             |
|    fps                  | 759         |
|    iterations           | 199         |
|    time_elapsed         | 670         |
|    total_timesteps      | 509440      |
| train/                  |             |
|    approx_kl            | 0.004036792 |
|    clip_fraction        | 0.133       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.17       |
|    explained_variance   | 0.558       |
|    learning_rate        | 5e-05       |
|    loss                 | 33.4        |
|    n_updates            | 3960        |
|    policy_gradient_loss | 0.000212    |
|    std                  | 0.724       |
|    value_loss           | 73.9        |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0549       |
|    crash                | 0.345        |
|    max_step             | 0            |
|    mean_ep_length       | 95           |
|    mean_reward          | 101          |
|    num_episodes         | 5            |
|    out_of_road          | 0.945        |
|    raw_action           | 0.47470856   |
|    route_completion     | 0.375        |
|    success_rate         | 0.1          |
|    total_cost           | 5.15         |
| time/                   |              |
|    total_timesteps      | 510000       |
| train/                  |              |
|    approx_kl            | 0.0026284603 |
|    arrive_dest          | 0.0706       |
|    clip_fraction        | 0.0526       |
|    clip_range           | 0.1          |
|    crash                | 0.118        |
|    entropy_loss         | -2.17        |
|    explained_variance   | 0.61         |
|    learning_rate        | 5e-05        |
|    loss                 | 33.5         |
|    max_step             | 0            |
|    n_updates            | 3980         |
|    out_of_road          | 0.929        |
|    policy_gradient_loss | -0.00306     |
|    route_completion     | 0.507        |
|    std                  | 0.725        |
|    total_cost           | 4.1          |
|    value_loss           | 83           |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 351      |
|    ep_rew_mean     | 320      |
| time/              |          |
|    fps             | 756      |
|    iterations      | 200      |
|    time_elapsed    | 676      |
|    total_timesteps | 512000   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 345         |
|    ep_rew_mean          | 314         |
| time/                   |             |
|    fps                  | 756         |
|    iterations           | 201         |
|    time_elapsed         | 679         |
|    total_timesteps      | 514560      |
| train/                  |             |
|    approx_kl            | 0.001954737 |
|    clip_fraction        | 0.0698      |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.17       |
|    explained_variance   | 0.505       |
|    learning_rate        | 5e-05       |
|    loss                 | 45          |
|    n_updates            | 4000        |
|    policy_gradient_loss | -0.0033     |
