Using cpu device
Logging to runs\ppo_metadrive_500_scenarios\ppo_metadrive_500_scenarios_2025-03-19_14-27-44_7a2b10a5\ppo_metadrive_500_scenarios_1
---------------------------------
| rollout/           |          |
|    total_timesteps      | 573440       |
| train/                  |              |
|    approx_kl            | 0.0024514676 |
|    clip_fraction        | 0.132        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.75        |
|    explained_variance   | 0.575        |
|    learning_rate        | 5e-05        |
|    loss                 | 16.6         |
|    n_updates            | 4460         |
|    policy_gradient_loss | -0.000245    |
|    std                  | 0.599        |
|    value_loss           | 35.7         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 235          |
|    ep_rew_mean          | 217          |
| time/                   |              |
|    fps                  | 403          |
|    iterations           | 225          |
|    time_elapsed         | 1427         |
|    total_timesteps      | 576000       |
| train/                  |              |
|    approx_kl            | 0.0013746296 |
|    clip_fraction        | 0.0888       |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.74        |
|    explained_variance   | 0.749        |
|    learning_rate        | 5e-05        |
|    loss                 | 12.3         |
|    n_updates            | 4480         |
|    policy_gradient_loss | -0.00371     |
|    std                  | 0.597        |
|    value_loss           | 27.6         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 243        |
|    ep_rew_mean          | 224        |
| time/                   |            |
|    fps                  | 404        |
|    iterations           | 226        |
|    time_elapsed         | 1430       |
|    total_timesteps      | 578560     |
| train/                  |            |
|    approx_kl            | 0.03086558 |
|    clip_fraction        | 0.247      |
|    clip_range           | 0.1        |
|    entropy_loss         | -1.74      |
|    explained_variance   | 0.802      |
|    learning_rate        | 5e-05      |
|    loss                 | 12         |
|    n_updates            | 4500       |
|    policy_gradient_loss | 0.00357    |
|    std                  | 0.595      |
|    value_loss           | 28.2       |
----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0862       |
|    crash                | 0.21         |
|    max_step             | 0            |
|    mean_ep_length       | 165          |
|    mean_reward          | 184          |
|    num_episodes         | 5            |
|    out_of_road          | 0.917        |
|    raw_action           | 0.6166558    |
|    route_completion     | 0.397        |
|    success_rate         | 0.2          |
|    total_cost           | 7.53         |
| time/                   |              |
|    total_timesteps      | 580000       |
| train/                  |              |
|    approx_kl            | 0.0021827144 |
|    arrive_dest          | 0.1          |
|    clip_fraction        | 0.109        |
|    clip_range           | 0.1          |
|    crash                | 0.3          |
|    entropy_loss         | -1.73        |
|    explained_variance   | 0.841        |
|    learning_rate        | 5e-05        |
|    loss                 | 12.8         |
|    max_step             | 0            |
|    n_updates            | 4520         |
|    out_of_road          | 0.9          |
|    policy_gradient_loss | -0.00284     |
|    route_completion     | 0.409        |
|    std                  | 0.594        |
|    total_cost           | 21           |
|    value_loss           | 26           |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 231      |
|    ep_rew_mean     | 221      |
| time/              |          |
|    fps             | 403      |
|    iterations      | 227      |
|    time_elapsed    | 1441     |
|    total_timesteps | 581120   |
---------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 226        |
|    ep_rew_mean          | 219        |
| time/                   |            |
|    fps                  | 403        |
|    iterations           | 228        |
|    time_elapsed         | 1445       |
|    total_timesteps      | 583680     |
| train/                  |            |
|    approx_kl            | 0.05084948 |
|    clip_fraction        | 0.234      |
|    clip_range           | 0.1        |
|    entropy_loss         | -1.73      |
|    explained_variance   | 0.802      |
|    learning_rate        | 5e-05      |
|    loss                 | 21.8       |
|    n_updates            | 4540       |
|    policy_gradient_loss | 0.00648    |
|    std                  | 0.593      |
|    value_loss           | 35.9       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 232          |
|    ep_rew_mean          | 223          |
| time/                   |              |
|    fps                  | 404          |
|    iterations           | 229          |
|    time_elapsed         | 1448         |
|    total_timesteps      | 586240       |
| train/                  |              |
|    approx_kl            | 0.0018325221 |
|    clip_fraction        | 0.156        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.72        |
|    explained_variance   | 0.818        |
|    learning_rate        | 5e-05        |
|    loss                 | 10.8         |
|    n_updates            | 4560         |
|    policy_gradient_loss | 0.000949     |
|    std                  | 0.592        |
|    value_loss           | 26.7         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 238          |
|    ep_rew_mean          | 226          |
| time/                   |              |
|    fps                  | 405          |
|    iterations           | 230          |
|    time_elapsed         | 1451         |
|    total_timesteps      | 588800       |
| train/                  |              |
|    approx_kl            | 0.0015794775 |
|    clip_fraction        | 0.18         |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.72        |
|    explained_variance   | 0.906        |
|    learning_rate        | 5e-05        |
|    loss                 | 7.12         |
|    n_updates            | 4580         |
|    policy_gradient_loss | 0.00169      |
|    std                  | 0.591        |
|    value_loss           | 18           |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0949      |
|    crash                | 0.207       |
|    max_step             | 0           |
|    mean_ep_length       | 194         |
|    mean_reward          | 272         |
|    num_episodes         | 5           |
|    out_of_road          | 0.912       |
|    raw_action           | 0.61381567  |
|    route_completion     | 0.405       |
|    success_rate         | 0.4         |
|    total_cost           | 7.54        |
| time/                   |             |
|    total_timesteps      | 590000      |
| train/                  |             |
|    approx_kl            | 0.002317745 |
|    arrive_dest          | 0.102       |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.1         |
|    crash                | 0.298       |
|    entropy_loss         | -1.72       |
|    explained_variance   | 0.907       |
|    learning_rate        | 5e-05       |
|    loss                 | 11.8        |
|    max_step             | 0           |
|    n_updates            | 4600        |
|    out_of_road          | 0.898       |
|    policy_gradient_loss | -0.00416    |
|    route_completion     | 0.413       |
|    std                  | 0.592       |
|    total_cost           | 21.1        |
|    value_loss           | 27.6        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 237      |
|    ep_rew_mean     | 228      |
| time/              |          |
|    fps             | 403      |
|    iterations      | 231      |
|    time_elapsed    | 1463     |
|    total_timesteps | 591360   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 226          |
|    ep_rew_mean          | 219          |
| time/                   |              |
|    fps                  | 404          |
|    iterations           | 232          |
|    time_elapsed         | 1467         |
|    total_timesteps      | 593920       |
| train/                  |              |
|    approx_kl            | 0.0015015074 |
|    clip_fraction        | 0.15         |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.72        |
|    explained_variance   | 0.84         |
|    learning_rate        | 5e-05        |
|    loss                 | 22.1         |
|    n_updates            | 4620         |
|    policy_gradient_loss | -0.00276     |
|    std                  | 0.592        |
|    value_loss           | 44.7         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 235         |
|    ep_rew_mean          | 227         |
| time/                   |             |
|    fps                  | 405         |
|    iterations           | 233         |
|    time_elapsed         | 1470        |
|    total_timesteps      | 596480      |
| train/                  |             |
|    approx_kl            | 0.002126929 |
|    clip_fraction        | 0.113       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.72       |
|    explained_variance   | 0.654       |
|    learning_rate        | 5e-05       |
|    loss                 | 10.8        |
|    n_updates            | 4640        |
|    policy_gradient_loss | -0.00163    |
|    std                  | 0.591       |
|    value_loss           | 35.4        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 241        |
|    ep_rew_mean          | 230        |
| time/                   |            |
|    fps                  | 406        |
|    iterations           | 234        |
|    time_elapsed         | 1473       |
|    total_timesteps      | 599040     |
| train/                  |            |
|    approx_kl            | 0.00425882 |
|    clip_fraction        | 0.191      |
|    clip_range           | 0.1        |
|    entropy_loss         | -1.71      |
|    explained_variance   | 0.728      |
|    learning_rate        | 5e-05      |
|    loss                 | 8.78       |
|    n_updates            | 4660       |
|    policy_gradient_loss | 0.00126    |
|    std                  | 0.592      |
|    value_loss           | 27.3       |
----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0933       |
|    crash                | 0.21         |
|    max_step             | 0            |
|    mean_ep_length       | 118          |
|    mean_reward          | 144          |
|    num_episodes         | 5            |
|    out_of_road          | 0.913        |
|    raw_action           | 0.6122586    |
|    route_completion     | 0.405        |
|    success_rate         | 0.1          |
|    total_cost           | 7.44         |
| time/                   |              |
|    total_timesteps      | 600000       |
| train/                  |              |
|    approx_kl            | 0.0018332845 |
|    arrive_dest          | 0.103        |
|    clip_fraction        | 0.199        |
|    clip_range           | 0.1          |
|    crash                | 0.293        |
|    entropy_loss         | -1.71        |
|    explained_variance   | 0.829        |
|    learning_rate        | 5e-05        |
|    loss                 | 10.2         |
|    max_step             | 0            |
|    n_updates            | 4680         |
|    out_of_road          | 0.897        |
|    policy_gradient_loss | 0.00119      |
|    route_completion     | 0.413        |
|    std                  | 0.591        |
|    total_cost           | 20.9         |
|    value_loss           | 22.9         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 236      |
|    ep_rew_mean     | 229      |
| time/              |          |
|    fps             | 405      |
|    iterations      | 235      |
|    time_elapsed    | 1484     |
|    total_timesteps | 601600   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 240          |
|    ep_rew_mean          | 235          |
| time/                   |              |
|    fps                  | 406          |
|    iterations           | 236          |
|    time_elapsed         | 1488         |
|    total_timesteps      | 604160       |
| train/                  |              |
|    approx_kl            | 0.0011026342 |
|    clip_fraction        | 0.0866       |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.71        |
|    explained_variance   | 0.68         |
|    learning_rate        | 5e-05        |
|    loss                 | 26           |
|    n_updates            | 4700         |
|    policy_gradient_loss | -0.00239     |
|    std                  | 0.59         |
|    value_loss           | 38.7         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 241          |
|    ep_rew_mean          | 236          |
| time/                   |              |
|    fps                  | 406          |
|    iterations           | 237          |
|    time_elapsed         | 1491         |
|    total_timesteps      | 606720       |
| train/                  |              |
|    approx_kl            | 0.0028682451 |
|    clip_fraction        | 0.127        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.71        |
|    explained_variance   | 0.775        |
|    learning_rate        | 5e-05        |
|    loss                 | 9.11         |
|    n_updates            | 4720         |
|    policy_gradient_loss | -0.00363     |
|    std                  | 0.59         |
|    value_loss           | 26.3         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 245          |
|    ep_rew_mean          | 236          |
| time/                   |              |
|    fps                  | 407          |
|    iterations           | 238          |
|    time_elapsed         | 1495         |
|    total_timesteps      | 609280       |
| train/                  |              |
|    approx_kl            | 0.0015591137 |
|    clip_fraction        | 0.153        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.7         |
|    explained_variance   | 0.804        |
|    learning_rate        | 5e-05        |
|    loss                 | 11.1         |
|    n_updates            | 4740         |
|    policy_gradient_loss | -0.000768    |
|    std                  | 0.588        |
|    value_loss           | 23.5         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0951       |
|    crash                | 0.216        |
|    max_step             | 0            |
|    mean_ep_length       | 129          |
|    mean_reward          | 188          |
|    num_episodes         | 5            |
|    out_of_road          | 0.911        |
|    raw_action           | 0.61027765   |
|    route_completion     | 0.407        |
|    success_rate         | 0.2          |
|    total_cost           | 7.34         |
| time/                   |              |
|    total_timesteps      | 610000       |
| train/                  |              |
|    approx_kl            | 0.0060966173 |
|    arrive_dest          | 0.105        |
|    clip_fraction        | 0.136        |
|    clip_range           | 0.1          |
|    crash                | 0.292        |
|    entropy_loss         | -1.7         |
|    explained_variance   | 0.681        |
|    learning_rate        | 5e-05        |
|    loss                 | 9.98         |
|    max_step             | 0            |
|    n_updates            | 4760         |
|    out_of_road          | 0.895        |
|    policy_gradient_loss | -0.00401     |
|    route_completion     | 0.416        |
|    std                  | 0.587        |
|    total_cost           | 20.6         |
|    value_loss           | 30.8         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 238      |
|    ep_rew_mean     | 237      |
| time/              |          |
|    fps             | 406      |
|    iterations      | 239      |
|    time_elapsed    | 1504     |
|    total_timesteps | 611840   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 230          |
|    ep_rew_mean          | 232          |
| time/                   |              |
|    fps                  | 407          |
|    iterations           | 240          |
|    time_elapsed         | 1508         |
|    total_timesteps      | 614400       |
| train/                  |              |
|    approx_kl            | 0.0023891586 |
|    clip_fraction        | 0.139        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.69        |
|    explained_variance   | 0.676        |
|    learning_rate        | 5e-05        |
|    loss                 | 10.4         |
|    n_updates            | 4780         |
|    policy_gradient_loss | -0.00245     |
|    std                  | 0.584        |
|    value_loss           | 37.2         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 238        |
|    ep_rew_mean          | 237        |
| time/                   |            |
|    fps                  | 407        |
|    iterations           | 241        |
|    time_elapsed         | 1512       |
|    total_timesteps      | 616960     |
| train/                  |            |
|    approx_kl            | 0.00799005 |
|    clip_fraction        | 0.141      |
|    clip_range           | 0.1        |
|    entropy_loss         | -1.68      |
|    explained_variance   | 0.583      |
|    learning_rate        | 5e-05      |
|    loss                 | 16.4       |
|    n_updates            | 4800       |
|    policy_gradient_loss | -0.000934  |
|    std                  | 0.583      |
|    value_loss           | 36.4       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 238         |
|    ep_rew_mean          | 237         |
| time/                   |             |
|    fps                  | 408         |
|    iterations           | 242         |
|    time_elapsed         | 1516        |
|    total_timesteps      | 619520      |
| train/                  |             |
|    approx_kl            | 0.011040317 |
|    clip_fraction        | 0.348       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.68       |
|    explained_variance   | 0.703       |
|    learning_rate        | 5e-05       |
|    loss                 | 9.76        |
|    n_updates            | 4820        |
|    policy_gradient_loss | 0.0102      |
|    std                  | 0.583       |
|    value_loss           | 23.6        |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0935      |
|    crash                | 0.219       |
|    max_step             | 0           |
|    mean_ep_length       | 131         |
|    mean_reward          | 162         |
|    num_episodes         | 5           |
|    out_of_road          | 0.913       |
|    raw_action           | 0.6089937   |
|    route_completion     | 0.408       |
|    success_rate         | 0.1         |
|    total_cost           | 7.31        |
| time/                   |             |
|    total_timesteps      | 620000      |
| train/                  |             |
|    approx_kl            | 0.006933158 |
|    arrive_dest          | 0.106       |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.1         |
|    crash                | 0.287       |
|    entropy_loss         | -1.68       |
|    explained_variance   | 0.665       |
|    learning_rate        | 5e-05       |
|    loss                 | 12.9        |
|    max_step             | 0           |
|    n_updates            | 4840        |
|    out_of_road          | 0.894       |
|    policy_gradient_loss | -0.00113    |
|    route_completion     | 0.416       |
|    std                  | 0.583       |
|    total_cost           | 20.3        |
|    value_loss           | 33.2        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 228      |
|    ep_rew_mean     | 229      |
| time/              |          |
|    fps             | 407      |
|    iterations      | 243      |
|    time_elapsed    | 1525     |
|    total_timesteps | 622080   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 227          |
|    ep_rew_mean          | 229          |
| time/                   |              |
|    fps                  | 408          |
|    iterations           | 244          |
|    time_elapsed         | 1528         |
|    total_timesteps      | 624640       |
| train/                  |              |
|    approx_kl            | 0.0018702861 |
|    clip_fraction        | 0.0855       |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.68        |
|    explained_variance   | 0.602        |
|    learning_rate        | 5e-05        |
|    loss                 | 25.1         |
|    n_updates            | 4860         |
|    policy_gradient_loss | -0.00278     |
|    std                  | 0.583        |
|    value_loss           | 41.1         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 225          |
|    ep_rew_mean          | 227          |
| time/                   |              |
|    fps                  | 409          |
|    iterations           | 245          |
|    time_elapsed         | 1532         |
|    total_timesteps      | 627200       |
| train/                  |              |
|    approx_kl            | 0.0041103186 |
|    clip_fraction        | 0.21         |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.67        |
|    explained_variance   | 0.745        |
|    learning_rate        | 5e-05        |
|    loss                 | 15.2         |
|    n_updates            | 4880         |
|    policy_gradient_loss | 0.00124      |
|    std                  | 0.582        |
|    value_loss           | 29.4         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 227          |
|    ep_rew_mean          | 230          |
| time/                   |              |
|    fps                  | 410          |
|    iterations           | 246          |
|    time_elapsed         | 1535         |
|    total_timesteps      | 629760       |
| train/                  |              |
|    approx_kl            | 0.0028407709 |
|    clip_fraction        | 0.135        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.67        |
|    explained_variance   | 0.822        |
|    learning_rate        | 5e-05        |
|    loss                 | 9.66         |
|    n_updates            | 4900         |
|    policy_gradient_loss | -0.00149     |
|    std                  | 0.581        |
|    value_loss           | 24.1         |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0921      |
|    crash                | 0.222       |
|    max_step             | 0           |
|    mean_ep_length       | 116         |
|    mean_reward          | 133         |
|    num_episodes         | 5           |
|    out_of_road          | 0.914       |
|    raw_action           | 0.60729516  |
|    route_completion     | 0.408       |
|    success_rate         | 0           |
|    total_cost           | 7.28        |
| time/                   |             |
|    total_timesteps      | 630000      |
| train/                  |             |
|    approx_kl            | 0.002351984 |
|    arrive_dest          | 0.105       |
|    clip_fraction        | 0.101       |
|    clip_range           | 0.1         |
|    crash                | 0.286       |
|    entropy_loss         | -1.66       |
|    explained_variance   | 0.779       |
|    learning_rate        | 5e-05       |
|    loss                 | 12.2        |
|    max_step             | 0           |
|    n_updates            | 4920        |
|    out_of_road          | 0.895       |
|    policy_gradient_loss | -0.0026     |
|    route_completion     | 0.415       |
|    std                  | 0.58        |
|    total_cost           | 20          |
|    value_loss           | 30.6        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 221      |
|    ep_rew_mean     | 224      |
| time/              |          |
|    fps             | 409      |
|    iterations      | 247      |
|    time_elapsed    | 1543     |
|    total_timesteps | 632320   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 223          |
|    ep_rew_mean          | 227          |
| time/                   |              |
|    fps                  | 410          |
|    iterations           | 248          |
|    time_elapsed         | 1547         |
|    total_timesteps      | 634880       |
| train/                  |              |
|    approx_kl            | 0.0035722144 |
|    clip_fraction        | 0.222        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.66        |
|    explained_variance   | 0.763        |
|    learning_rate        | 5e-05        |
|    loss                 | 13.6         |
|    n_updates            | 4940         |
|    policy_gradient_loss | 0.00343      |
|    std                  | 0.581        |
|    value_loss           | 31.7         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 226         |
|    ep_rew_mean          | 231         |
| time/                   |             |
|    fps                  | 411         |
|    iterations           | 249         |
|    time_elapsed         | 1550        |
|    total_timesteps      | 637440      |
| train/                  |             |
|    approx_kl            | 0.013475885 |
|    clip_fraction        | 0.179       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.66       |
|    explained_variance   | 0.822       |
|    learning_rate        | 5e-05       |
|    loss                 | 12.1        |
|    n_updates            | 4960        |
|    policy_gradient_loss | -0.00163    |
|    std                  | 0.58        |
|    value_loss           | 26.5        |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0906       |
|    crash                | 0.228        |
|    max_step             | 0            |
|    mean_ep_length       | 152          |
|    mean_reward          | 204          |
|    num_episodes         | 5            |
|    out_of_road          | 0.916        |
|    raw_action           | 0.6061702    |
|    route_completion     | 0.412        |
|    success_rate         | 0            |
|    total_cost           | 7.2          |
| time/                   |              |
|    total_timesteps      | 640000       |
| train/                  |              |
|    approx_kl            | 0.0026115326 |
|    arrive_dest          | 0.103        |
|    clip_fraction        | 0.133        |
|    clip_range           | 0.1          |
|    crash                | 0.281        |
|    entropy_loss         | -1.66        |
|    explained_variance   | 0.774        |
|    learning_rate        | 5e-05        |
|    loss                 | 12.8         |
|    max_step             | 0            |
|    n_updates            | 4980         |
|    out_of_road          | 0.897        |
|    policy_gradient_loss | -0.00526     |
|    route_completion     | 0.416        |
|    std                  | 0.579        |
|    total_cost           | 19.8         |
|    value_loss           | 32.5         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 232      |
|    ep_rew_mean     | 234      |
| time/              |          |
|    fps             | 409      |
|    iterations      | 250      |
|    time_elapsed    | 1561     |
|    total_timesteps | 640000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 224          |
|    ep_rew_mean          | 230          |
| time/                   |              |
|    fps                  | 410          |
|    iterations           | 251          |
|    time_elapsed         | 1564         |
|    total_timesteps      | 642560       |
| train/                  |              |
|    approx_kl            | 0.0027788028 |
|    clip_fraction        | 0.207        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.65        |
|    explained_variance   | 0.804        |
|    learning_rate        | 5e-05        |
|    loss                 | 13.9         |
|    n_updates            | 5000         |
|    policy_gradient_loss | -0.00159     |
|    std                  | 0.579        |
|    value_loss           | 29.1         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 225          |
|    ep_rew_mean          | 231          |
| time/                   |              |
|    fps                  | 411          |
|    iterations           | 252          |
|    time_elapsed         | 1567         |
|    total_timesteps      | 645120       |
| train/                  |              |
|    approx_kl            | 0.0027386104 |
|    clip_fraction        | 0.128        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.65        |
|    explained_variance   | 0.779        |
|    learning_rate        | 5e-05        |
|    loss                 | 15.9         |
|    n_updates            | 5020         |
|    policy_gradient_loss | -0.00131     |
|    std                  | 0.58         |
|    value_loss           | 34.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 230          |
|    ep_rew_mean          | 231          |
| time/                   |              |
|    fps                  | 412          |
|    iterations           | 253          |
|    time_elapsed         | 1571         |
|    total_timesteps      | 647680       |
| train/                  |              |
|    approx_kl            | 0.0030920538 |
|    clip_fraction        | 0.21         |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.65        |
|    explained_variance   | 0.556        |
|    learning_rate        | 5e-05        |
|    loss                 | 16.8         |
|    n_updates            | 5040         |
|    policy_gradient_loss | 0.00186      |
|    std                  | 0.579        |
|    value_loss           | 39           |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0923       |
|    crash                | 0.228        |
|    max_step             | 0            |
|    mean_ep_length       | 132          |
|    mean_reward          | 194          |
|    num_episodes         | 5            |
|    out_of_road          | 0.914        |
|    raw_action           | 0.60481906   |
|    route_completion     | 0.413        |
|    success_rate         | 0.2          |
|    total_cost           | 7.13         |
| time/                   |              |
|    total_timesteps      | 650000       |
| train/                  |              |
|    approx_kl            | 0.0018724713 |
|    arrive_dest          | 0.105        |
|    clip_fraction        | 0.2          |
|    clip_range           | 0.1          |
|    crash                | 0.286        |
|    entropy_loss         | -1.65        |
|    explained_variance   | 0.841        |
|    learning_rate        | 5e-05        |
|    loss                 | 13.1         |
|    max_step             | 0            |
|    n_updates            | 5060         |
|    out_of_road          | 0.895        |
|    policy_gradient_loss | 0.00457      |
|    route_completion     | 0.416        |
|    std                  | 0.579        |
|    total_cost           | 19.5         |
|    value_loss           | 26.1         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 226      |
|    ep_rew_mean     | 229      |
| time/              |          |
|    fps             | 411      |
|    iterations      | 254      |
|    time_elapsed    | 1579     |
|    total_timesteps | 650240   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 226          |
|    ep_rew_mean          | 230          |
| time/                   |              |
|    fps                  | 412          |
|    iterations           | 255          |
|    time_elapsed         | 1583         |
|    total_timesteps      | 652800       |
| train/                  |              |
|    approx_kl            | 0.0026655186 |
|    clip_fraction        | 0.142        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.65        |
|    explained_variance   | 0.69         |
|    learning_rate        | 5e-05        |
|    loss                 | 11.8         |
|    n_updates            | 5080         |
|    policy_gradient_loss | -0.000527    |
|    std                  | 0.577        |
|    value_loss           | 45.2         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 224          |
|    ep_rew_mean          | 228          |
| time/                   |              |
|    fps                  | 413          |
|    iterations           | 256          |
|    time_elapsed         | 1586         |
|    total_timesteps      | 655360       |
| train/                  |              |
|    approx_kl            | 0.0011521762 |
|    clip_fraction        | 0.185        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.64        |
|    explained_variance   | 0.812        |
|    learning_rate        | 5e-05        |
|    loss                 | 10.2         |
|    n_updates            | 5100         |
|    policy_gradient_loss | -0.0002      |
|    std                  | 0.577        |
|    value_loss           | 25.9         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 231          |
|    ep_rew_mean          | 236          |
| time/                   |              |
|    fps                  | 413          |
|    iterations           | 257          |
|    time_elapsed         | 1589         |
|    total_timesteps      | 657920       |
| train/                  |              |
|    approx_kl            | 0.0019063108 |
|    clip_fraction        | 0.137        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.64        |
|    explained_variance   | 0.794        |
|    learning_rate        | 5e-05        |
|    loss                 | 13.7         |
|    n_updates            | 5120         |
|    policy_gradient_loss | -0.00165     |
|    std                  | 0.575        |
|    value_loss           | 27.3         |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0909      |
|    crash                | 0.23        |
|    max_step             | 0           |
|    mean_ep_length       | 127         |
|    mean_reward          | 148         |
|    num_episodes         | 5           |
|    out_of_road          | 0.915       |
|    raw_action           | 0.6041999   |
|    route_completion     | 0.415       |
|    success_rate         | 0.1         |
|    total_cost           | 7.17        |
| time/                   |             |
|    total_timesteps      | 660000      |
| train/                  |             |
|    approx_kl            | 0.002575235 |
|    arrive_dest          | 0.106       |
|    clip_fraction        | 0.122       |
|    clip_range           | 0.1         |
|    crash                | 0.288       |
|    entropy_loss         | -1.63       |
|    explained_variance   | 0.822       |
|    learning_rate        | 5e-05       |
|    loss                 | 12.3        |
|    max_step             | 0           |
|    n_updates            | 5140        |
|    out_of_road          | 0.894       |
|    policy_gradient_loss | -0.0033     |
|    route_completion     | 0.42        |
|    std                  | 0.574       |
|    total_cost           | 19.3        |
|    value_loss           | 27.2        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 230      |
|    ep_rew_mean     | 228      |
| time/              |          |
|    fps             | 413      |
|    iterations      | 258      |
|    time_elapsed    | 1598     |
|    total_timesteps | 660480   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 221         |
|    ep_rew_mean          | 220         |
| time/                   |             |
|    fps                  | 413         |
|    iterations           | 259         |
|    time_elapsed         | 1601        |
|    total_timesteps      | 663040      |
| train/                  |             |
|    approx_kl            | 0.012852883 |
|    clip_fraction        | 0.141       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.63       |
|    explained_variance   | 0.891       |
|    learning_rate        | 5e-05       |
|    loss                 | 14.7        |
|    n_updates            | 5160        |
|    policy_gradient_loss | -0.00163    |
|    std                  | 0.574       |
|    value_loss           | 27          |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 224          |
|    ep_rew_mean          | 226          |
| time/                   |              |
|    fps                  | 414          |
|    iterations           | 260          |
|    time_elapsed         | 1605         |
|    total_timesteps      | 665600       |
| train/                  |              |
|    approx_kl            | 0.0016112603 |
