Using cpu device
Loading checkpoint from C:\Users\Colton\Documents\GitHub\cs260r-assignment-2025winter\mini_project\runs\ppo_metadrive_new_reward_5000\ppo_metadrive_new_reward_5000_2025-03-20_09-12-37_679e3d6f\models\rl_model_1300000_steps.zip!
Logging to runs\ppo_metadrive_new_reward_5000\ppo_metadrive_new_reward_5000_2025-03-20_10-44-32_97412f1e\ppo_metadrive_new_reward_5000_1
---------------------------------
| rollout/           |          |
|    arrive_dest          | 0.155        |
|    clip_fraction        | 0.108        |
|    clip_range           | 0.1          |
|    crash                | 0.277        |
|    entropy_loss         | -1.82        |
|    explained_variance   | 0.744        |
|    learning_rate        | 5e-05        |
|    loss                 | 83.7         |
|    max_step             | 0            |
|    n_updates            | 1200         |
|    out_of_road          | 0.845        |
|    policy_gradient_loss | -0.00127     |
|    route_completion     | 0.507        |
|    std                  | 0.627        |
|    total_cost           | 10.4         |
|    value_loss           | 218          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 333      |
|    ep_rew_mean     | 300      |
| time/              |          |
|    fps             | 418      |
|    iterations      | 61       |
|    time_elapsed    | 747      |
|    total_timesteps | 312320   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 343          |
|    ep_rew_mean          | 310          |
| time/                   |              |
|    fps                  | 420          |
|    iterations           | 62           |
|    time_elapsed         | 755          |
|    total_timesteps      | 317440       |
| train/                  |              |
|    approx_kl            | 0.0017109283 |
|    clip_fraction        | 0.122        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.82        |
|    explained_variance   | 0.681        |
|    learning_rate        | 5e-05        |
|    loss                 | 75.3         |
|    n_updates            | 1220         |
|    policy_gradient_loss | -0.000654    |
|    std                  | 0.629        |
|    value_loss           | 209          |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.275        |
|    crash                | 0.275        |
|    max_step             | 0            |
|    mean_ep_length       | 145          |
|    mean_reward          | 172          |
|    num_episodes         | 5            |
|    out_of_road          | 0.725        |
|    raw_action           | 0.47195148   |
|    route_completion     | 0.617        |
|    success_rate         | 0.3          |
|    total_cost           | 15.9         |
| time/                   |              |
|    total_timesteps      | 320000       |
| train/                  |              |
|    approx_kl            | 0.0043355552 |
|    arrive_dest          | 0.163        |
|    clip_fraction        | 0.217        |
|    clip_range           | 0.1          |
|    crash                | 0.275        |
|    entropy_loss         | -1.82        |
|    explained_variance   | 0.846        |
|    learning_rate        | 5e-05        |
|    loss                 | 54.1         |
|    max_step             | 0            |
|    n_updates            | 1240         |
|    out_of_road          | 0.838        |
|    policy_gradient_loss | 0.00236      |
|    route_completion     | 0.515        |
|    std                  | 0.627        |
|    total_cost           | 10.8         |
|    value_loss           | 121          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 344      |
|    ep_rew_mean     | 309      |
| time/              |          |
|    fps             | 418      |
|    iterations      | 63       |
|    time_elapsed    | 770      |
|    total_timesteps | 322560   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 349          |
|    ep_rew_mean          | 310          |
| time/                   |              |
|    fps                  | 420          |
|    iterations           | 64           |
|    time_elapsed         | 778          |
|    total_timesteps      | 327680       |
| train/                  |              |
|    approx_kl            | 0.0043093525 |
|    clip_fraction        | 0.128        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.81        |
|    explained_variance   | 0.718        |
|    learning_rate        | 5e-05        |
|    loss                 | 97.2         |
|    n_updates            | 1260         |
|    policy_gradient_loss | -0.000663    |
|    std                  | 0.626        |
|    value_loss           | 182          |
------------------------------------------
----------------------------------------
| eval/                   |            |
|    arrive_dest          | 0.273      |
|    crash                | 0.279      |
|    max_step             | 0          |
|    mean_ep_length       | 139        |
|    mean_reward          | 209        |
|    num_episodes         | 5          |
|    out_of_road          | 0.727      |
|    raw_action           | 0.47176835 |
|    route_completion     | 0.615      |
|    success_rate         | 0.1        |
|    total_cost           | 15.5       |
| time/                   |            |
|    total_timesteps      | 330000     |
| train/                  |            |
|    approx_kl            | 0.01937558 |
|    arrive_dest          | 0.158      |
|    clip_fraction        | 0.152      |
|    clip_range           | 0.1        |
|    crash                | 0.273      |
|    entropy_loss         | -1.81      |
|    explained_variance   | 0.765      |
|    learning_rate        | 5e-05      |
|    loss                 | 85.8       |
|    max_step             | 0          |
|    n_updates            | 1280       |
|    out_of_road          | 0.842      |
|    policy_gradient_loss | -0.001     |
|    route_completion     | 0.513      |
|    std                  | 0.627      |
|    total_cost           | 10.6       |
|    value_loss           | 166        |
----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 349      |
|    ep_rew_mean     | 310      |
| time/              |          |
|    fps             | 419      |
|    iterations      | 65       |
|    time_elapsed    | 793      |
|    total_timesteps | 332800   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 330          |
|    ep_rew_mean          | 298          |
| time/                   |              |
|    fps                  | 420          |
|    iterations           | 66           |
|    time_elapsed         | 802          |
|    total_timesteps      | 337920       |
| train/                  |              |
|    approx_kl            | 0.0038150433 |
|    clip_fraction        | 0.164        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.81        |
|    explained_variance   | 0.69         |
|    learning_rate        | 5e-05        |
|    loss                 | 81           |
|    n_updates            | 1300         |
|    policy_gradient_loss | -6.34e-05    |
|    std                  | 0.625        |
|    value_loss           | 243          |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.276       |
|    crash                | 0.271       |
|    max_step             | 0           |
|    mean_ep_length       | 218         |
|    mean_reward          | 258         |
|    num_episodes         | 5           |
|    out_of_road          | 0.724       |
|    raw_action           | 0.4716397   |
|    route_completion     | 0.615       |
|    success_rate         | 0.2         |
|    total_cost           | 15.8        |
| time/                   |             |
|    total_timesteps      | 340000      |
| train/                  |             |
|    approx_kl            | 0.008300016 |
|    arrive_dest          | 0.153       |
|    clip_fraction        | 0.222       |
|    clip_range           | 0.1         |
|    crash                | 0.288       |
|    entropy_loss         | -1.81       |
|    explained_variance   | 0.707       |
|    learning_rate        | 5e-05       |
|    loss                 | 101         |
|    max_step             | 0           |
|    n_updates            | 1320        |
|    out_of_road          | 0.847       |
|    policy_gradient_loss | 0.00266     |
|    route_completion     | 0.509       |
|    std                  | 0.625       |
|    total_cost           | 10.3        |
|    value_loss           | 255         |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 327      |
|    ep_rew_mean     | 296      |
| time/              |          |
|    fps             | 418      |
|    iterations      | 67       |
|    time_elapsed    | 819      |
|    total_timesteps | 343040   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 335         |
|    ep_rew_mean          | 300         |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 68          |
|    time_elapsed         | 827         |
|    total_timesteps      | 348160      |
| train/                  |             |
|    approx_kl            | 0.003251255 |
|    clip_fraction        | 0.195       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.81       |
|    explained_variance   | 0.749       |
|    learning_rate        | 5e-05       |
|    loss                 | 132         |
|    n_updates            | 1340        |
|    policy_gradient_loss | 0.00163     |
|    std                  | 0.626       |
|    value_loss           | 215         |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.274        |
|    crash                | 0.263        |
|    max_step             | 0            |
|    mean_ep_length       | 185          |
|    mean_reward          | 185          |
|    num_episodes         | 5            |
|    out_of_road          | 0.726        |
|    raw_action           | 0.47059762   |
|    route_completion     | 0.614        |
|    success_rate         | 0.1          |
|    total_cost           | 15.7         |
| time/                   |              |
|    total_timesteps      | 350000       |
| train/                  |              |
|    approx_kl            | 0.0031379648 |
|    arrive_dest          | 0.149        |
|    clip_fraction        | 0.247        |
|    clip_range           | 0.1          |
|    crash                | 0.291        |
|    entropy_loss         | -1.81        |
|    explained_variance   | 0.742        |
|    learning_rate        | 5e-05        |
|    loss                 | 96.3         |
|    max_step             | 0            |
|    n_updates            | 1360         |
|    out_of_road          | 0.851        |
|    policy_gradient_loss | 0.00531      |
|    route_completion     | 0.506        |
|    std                  | 0.626        |
|    total_cost           | 10.2         |
|    value_loss           | 219          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 309      |
|    ep_rew_mean     | 278      |
| time/              |          |
|    fps             | 418      |
|    iterations      | 69       |
|    time_elapsed    | 844      |
|    total_timesteps | 353280   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 315          |
|    ep_rew_mean          | 282          |
| time/                   |              |
|    fps                  | 420          |
|    iterations           | 70           |
|    time_elapsed         | 851          |
|    total_timesteps      | 358400       |
| train/                  |              |
|    approx_kl            | 0.0018924337 |
|    clip_fraction        | 0.132        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.81        |
|    explained_variance   | 0.634        |
|    learning_rate        | 5e-05        |
|    loss                 | 131          |
|    n_updates            | 1380         |
|    policy_gradient_loss | 0.000429     |
|    std                  | 0.622        |
|    value_loss           | 248          |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.272        |
|    crash                | 0.267        |
|    max_step             | 0            |
|    mean_ep_length       | 159          |
|    mean_reward          | 235          |
|    num_episodes         | 5            |
|    out_of_road          | 0.728        |
|    raw_action           | 0.4706432    |
|    route_completion     | 0.613        |
|    success_rate         | 0.2          |
|    total_cost           | 15.3         |
| time/                   |              |
|    total_timesteps      | 360000       |
| train/                  |              |
|    approx_kl            | 0.0018677076 |
|    arrive_dest          | 0.15         |
|    clip_fraction        | 0.124        |
|    clip_range           | 0.1          |
|    crash                | 0.289        |
|    entropy_loss         | -1.8         |
|    explained_variance   | 0.82         |
|    learning_rate        | 5e-05        |
|    loss                 | 60.4         |
|    max_step             | 0            |
|    n_updates            | 1400         |
|    out_of_road          | 0.85         |
|    policy_gradient_loss | -0.000522    |
|    route_completion     | 0.507        |
|    std                  | 0.623        |
|    total_cost           | 10.6         |
|    value_loss           | 141          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 295      |
|    ep_rew_mean     | 276      |
| time/              |          |
|    fps             | 417      |
|    iterations      | 71       |
|    time_elapsed    | 869      |
|    total_timesteps | 363520   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 310          |
|    ep_rew_mean          | 284          |
| time/                   |              |
|    fps                  | 419          |
|    iterations           | 72           |
|    time_elapsed         | 878          |
|    total_timesteps      | 368640       |
| train/                  |              |
|    approx_kl            | 0.0015752766 |
|    clip_fraction        | 0.129        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.8         |
|    explained_variance   | 0.605        |
|    learning_rate        | 5e-05        |
|    loss                 | 127          |
|    n_updates            | 1420         |
|    policy_gradient_loss | 0.000374     |
|    std                  | 0.621        |
|    value_loss           | 260          |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.27         |
|    crash                | 0.265        |
|    max_step             | 0            |
|    mean_ep_length       | 171          |
|    mean_reward          | 192          |
|    num_episodes         | 5            |
|    out_of_road          | 0.73         |
|    raw_action           | 0.4712652    |
|    route_completion     | 0.611        |
|    success_rate         | 0.1          |
|    total_cost           | 15.2         |
| time/                   |              |
|    total_timesteps      | 370000       |
| train/                  |              |
|    approx_kl            | 0.0018459832 |
|    arrive_dest          | 0.146        |
|    clip_fraction        | 0.124        |
|    clip_range           | 0.1          |
|    crash                | 0.297        |
|    entropy_loss         | -1.8         |
|    explained_variance   | 0.745        |
|    learning_rate        | 5e-05        |
|    loss                 | 131          |
|    max_step             | 0            |
|    n_updates            | 1440         |
|    out_of_road          | 0.854        |
|    policy_gradient_loss | -0.000446    |
|    route_completion     | 0.501        |
|    std                  | 0.62         |
|    total_cost           | 10.5         |
|    value_loss           | 203          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 301      |
|    ep_rew_mean     | 278      |
| time/              |          |
|    fps             | 417      |
|    iterations      | 73       |
|    time_elapsed    | 895      |
|    total_timesteps | 373760   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 313          |
|    ep_rew_mean          | 283          |
| time/                   |              |
|    fps                  | 419          |
|    iterations           | 74           |
|    time_elapsed         | 903          |
|    total_timesteps      | 378880       |
| train/                  |              |
|    approx_kl            | 0.0018250229 |
|    clip_fraction        | 0.114        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.8         |
|    explained_variance   | 0.656        |
|    learning_rate        | 5e-05        |
|    loss                 | 144          |
|    n_updates            | 1460         |
|    policy_gradient_loss | 0.000321     |
|    std                  | 0.621        |
|    value_loss           | 280          |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.274       |
|    crash                | 0.258       |
|    max_step             | 0           |
|    mean_ep_length       | 165         |
|    mean_reward          | 235         |
|    num_episodes         | 5           |
|    out_of_road          | 0.726       |
|    raw_action           | 0.47149524  |
|    route_completion     | 0.613       |
|    success_rate         | 0.4         |
|    total_cost           | 15          |
| time/                   |             |
|    total_timesteps      | 380000      |
| train/                  |             |
|    approx_kl            | 0.005401003 |
|    arrive_dest          | 0.153       |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.1         |
|    crash                | 0.3         |
|    entropy_loss         | -1.79       |
|    explained_variance   | 0.714       |
|    learning_rate        | 5e-05       |
|    loss                 | 85.6        |
|    max_step             | 0           |
|    n_updates            | 1480        |
|    out_of_road          | 0.847       |
|    policy_gradient_loss | -0.000812   |
|    route_completion     | 0.507       |
|    std                  | 0.619       |
|    total_cost           | 10.4        |
|    value_loss           | 192         |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 311      |
|    ep_rew_mean     | 288      |
| time/              |          |
|    fps             | 418      |
|    iterations      | 75       |
|    time_elapsed    | 917      |
|    total_timesteps | 384000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 331          |
|    ep_rew_mean          | 302          |
| time/                   |              |
|    fps                  | 420          |
|    iterations           | 76           |
|    time_elapsed         | 924          |
|    total_timesteps      | 389120       |
| train/                  |              |
|    approx_kl            | 0.0030156435 |
|    clip_fraction        | 0.22         |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.79        |
|    explained_variance   | 0.694        |
|    learning_rate        | 5e-05        |
|    loss                 | 82.8         |
|    n_updates            | 1500         |
|    policy_gradient_loss | 0.00408      |
|    std                  | 0.62         |
|    value_loss           | 200          |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.277        |
|    crash                | 0.251        |
|    max_step             | 0            |
|    mean_ep_length       | 219          |
|    mean_reward          | 267          |
|    num_episodes         | 5            |
|    out_of_road          | 0.723        |
|    raw_action           | 0.46902418   |
|    route_completion     | 0.618        |
|    success_rate         | 0.3          |
|    total_cost           | 15.1         |
| time/                   |              |
|    total_timesteps      | 390000       |
| train/                  |              |
|    approx_kl            | 0.0051685125 |
|    arrive_dest          | 0.154        |
|    clip_fraction        | 0.169        |
|    clip_range           | 0.1          |
|    crash                | 0.297        |
|    entropy_loss         | -1.79        |
|    explained_variance   | 0.761        |
|    learning_rate        | 5e-05        |
|    loss                 | 84.1         |
|    max_step             | 0            |
|    n_updates            | 1520         |
|    out_of_road          | 0.846        |
|    policy_gradient_loss | 0.00137      |
|    route_completion     | 0.511        |
|    std                  | 0.621        |
|    total_cost           | 10.4         |
|    value_loss           | 178          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 316      |
|    ep_rew_mean     | 292      |
| time/              |          |
|    fps             | 417      |
|    iterations      | 77       |
|    time_elapsed    | 943      |
|    total_timesteps | 394240   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 328          |
|    ep_rew_mean          | 295          |
| time/                   |              |
|    fps                  | 419          |
|    iterations           | 78           |
|    time_elapsed         | 951          |
|    total_timesteps      | 399360       |
| train/                  |              |
|    approx_kl            | 0.0021512725 |
|    clip_fraction        | 0.15         |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.79        |
|    explained_variance   | 0.671        |
|    learning_rate        | 5e-05        |
|    loss                 | 77.7         |
|    n_updates            | 1540         |
|    policy_gradient_loss | -0.000459    |
|    std                  | 0.62         |
|    value_loss           | 223          |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.285        |
|    crash                | 0.25         |
|    max_step             | 0            |
|    mean_ep_length       | 209          |
|    mean_reward          | 286          |
|    num_episodes         | 5            |
|    out_of_road          | 0.715        |
|    raw_action           | 0.46950218   |
|    route_completion     | 0.622        |
|    success_rate         | 0.3          |
|    total_cost           | 15           |
| time/                   |              |
|    total_timesteps      | 400000       |
| train/                  |              |
|    approx_kl            | 0.0017913686 |
|    arrive_dest          | 0.15         |
|    clip_fraction        | 0.147        |
|    clip_range           | 0.1          |
|    crash                | 0.295        |
|    entropy_loss         | -1.79        |
|    explained_variance   | 0.781        |
|    learning_rate        | 5e-05        |
|    loss                 | 75.2         |
|    max_step             | 0            |
|    n_updates            | 1560         |
|    out_of_road          | 0.85         |
|    policy_gradient_loss | -0.001       |
|    route_completion     | 0.51         |
|    std                  | 0.62         |
|    total_cost           | 10.3         |
|    value_loss           | 137          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 321      |
|    ep_rew_mean     | 293      |
| time/              |          |
|    fps             | 418      |
|    iterations      | 79       |
|    time_elapsed    | 966      |
|    total_timesteps | 404480   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 332         |
|    ep_rew_mean          | 300         |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 80          |
|    time_elapsed         | 974         |
|    total_timesteps      | 409600      |
| train/                  |             |
|    approx_kl            | 0.002282289 |
|    clip_fraction        | 0.136       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.79       |
|    explained_variance   | 0.754       |
|    learning_rate        | 5e-05       |
|    loss                 | 74.5        |
|    n_updates            | 1580        |
|    policy_gradient_loss | -0.000598   |
|    std                  | 0.622       |
|    value_loss           | 179         |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.288       |
|    crash                | 0.244       |
|    max_step             | 0           |
|    mean_ep_length       | 204         |
|    mean_reward          | 252         |
|    num_episodes         | 5           |
|    out_of_road          | 0.712       |
|    raw_action           | 0.47030258  |
|    route_completion     | 0.623       |
|    success_rate         | 0.4         |
|    total_cost           | 15          |
| time/                   |             |
|    total_timesteps      | 410000      |
| train/                  |             |
|    approx_kl            | 0.010846978 |
|    arrive_dest          | 0.156       |
|    clip_fraction        | 0.139       |
|    clip_range           | 0.1         |
|    crash                | 0.293       |
|    entropy_loss         | -1.79       |
|    explained_variance   | 0.761       |
|    learning_rate        | 5e-05       |
|    loss                 | 62.4        |
|    max_step             | 0           |
|    n_updates            | 1600        |
|    out_of_road          | 0.844       |
|    policy_gradient_loss | 0.000315    |
|    route_completion     | 0.516       |
|    std                  | 0.621       |
|    total_cost           | 10.3        |
|    value_loss           | 144         |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 344      |
|    ep_rew_mean     | 317      |
| time/              |          |
|    fps             | 418      |
|    iterations      | 81       |
|    time_elapsed    | 990      |
|    total_timesteps | 414720   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 345          |
|    ep_rew_mean          | 317          |
| time/                   |              |
|    fps                  | 420          |
|    iterations           | 82           |
|    time_elapsed         | 998          |
|    total_timesteps      | 419840       |
| train/                  |              |
|    approx_kl            | 0.0073305056 |
|    clip_fraction        | 0.221        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.79        |
|    explained_variance   | 0.764        |
|    learning_rate        | 5e-05        |
|    loss                 | 67           |
|    n_updates            | 1620         |
|    policy_gradient_loss | 0.00544      |
|    std                  | 0.622        |
|    value_loss           | 169          |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.281        |
|    crash                | 0.238        |
|    max_step             | 0            |
|    mean_ep_length       | 120          |
|    mean_reward          | 164          |
|    num_episodes         | 5            |
|    out_of_road          | 0.719        |
|    raw_action           | 0.46998504   |
|    route_completion     | 0.619        |
|    success_rate         | 0.1          |
|    total_cost           | 14.7         |
| time/                   |              |
|    total_timesteps      | 420000       |
| train/                  |              |
|    approx_kl            | 0.0023419536 |
|    arrive_dest          | 0.157        |
|    clip_fraction        | 0.151        |
|    clip_range           | 0.1          |
|    crash                | 0.29         |
|    entropy_loss         | -1.8         |
|    explained_variance   | 0.724        |
|    learning_rate        | 5e-05        |
|    loss                 | 112          |
|    max_step             | 0            |
|    n_updates            | 1640         |
|    out_of_road          | 0.843        |
|    policy_gradient_loss | 0.000991     |
|    route_completion     | 0.517        |
|    std                  | 0.623        |
|    total_cost           | 10.4         |
|    value_loss           | 202          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 343      |
|    ep_rew_mean     | 313      |
| time/              |          |
|    fps             | 418      |
|    iterations      | 83       |
|    time_elapsed    | 1015     |
|    total_timesteps | 424960   |
---------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.279       |
|    crash                | 0.247       |
|    max_step             | 0           |
|    mean_ep_length       | 113         |
|    mean_reward          | 141         |
|    num_episodes         | 5           |
|    out_of_road          | 0.721       |
|    raw_action           | 0.46923736  |
|    route_completion     | 0.614       |
|    success_rate         | 0.4         |
|    total_cost           | 14.4        |
| time/                   |             |
|    total_timesteps      | 430000      |
| train/                  |             |
|    approx_kl            | 0.009174183 |
|    arrive_dest          | 0.167       |
|    clip_fraction        | 0.249       |
|    clip_range           | 0.1         |
|    crash                | 0.288       |
|    entropy_loss         | -1.8        |
|    explained_variance   | 0.866       |
|    learning_rate        | 5e-05       |
|    loss                 | 79.8        |
|    max_step             | 0           |
|    n_updates            | 1660        |
|    out_of_road          | 0.833       |
|    policy_gradient_loss | 0.0046      |
|    route_completion     | 0.522       |
|    std                  | 0.624       |
|    total_cost           | 10.4        |
|    value_loss           | 146         |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 348      |
|    ep_rew_mean     | 313      |
| time/              |          |
|    fps             | 416      |
|    iterations      | 84       |
|    time_elapsed    | 1033     |
|    total_timesteps | 430080   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 349          |
|    ep_rew_mean          | 316          |
| time/                   |              |
|    fps                  | 417          |
|    iterations           | 85           |
|    time_elapsed         | 1041         |
|    total_timesteps      | 435200       |
| train/                  |              |
|    approx_kl            | 0.0022810004 |
|    clip_fraction        | 0.134        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.8         |
|    explained_variance   | 0.775        |
|    learning_rate        | 5e-05        |
|    loss                 | 102          |
|    n_updates            | 1680         |
|    policy_gradient_loss | 0.000127     |
|    std                  | 0.622        |
|    value_loss           | 224          |
------------------------------------------
----------------------------------------
| eval/                   |            |
|    arrive_dest          | 0.277      |
|    crash                | 0.245      |
|    max_step             | 0          |
|    mean_ep_length       | 179        |
|    mean_reward          | 244        |
|    num_episodes         | 5          |
|    out_of_road          | 0.723      |
|    raw_action           | 0.46964824 |
|    route_completion     | 0.614      |
|    success_rate         | 0.2        |
|    total_cost           | 14.3       |
| time/                   |            |
|    total_timesteps      | 440000     |
| train/                  |            |
|    approx_kl            | 0.00512914 |
|    arrive_dest          | 0.168      |
|    clip_fraction        | 0.148      |
|    clip_range           | 0.1        |
|    crash                | 0.282      |
|    entropy_loss         | -1.79      |
|    explained_variance   | 0.721      |
|    learning_rate        | 5e-05      |
|    loss                 | 105        |
|    max_step             | 0          |
|    n_updates            | 1700       |
|    out_of_road          | 0.832      |
|    policy_gradient_loss | 4.17e-05   |
|    route_completion     | 0.523      |
|    std                  | 0.621      |
|    total_cost           | 10.3       |
|    value_loss           | 240        |
----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 351      |
|    ep_rew_mean     | 316      |
| time/              |          |
|    fps             | 416      |
|    iterations      | 86       |
|    time_elapsed    | 1057     |
|    total_timesteps | 440320   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 346         |
|    ep_rew_mean          | 315         |
| time/                   |             |
|    fps                  | 418         |
|    iterations           | 87          |
|    time_elapsed         | 1064        |
|    total_timesteps      | 445440      |
| train/                  |             |
|    approx_kl            | 0.009439485 |
|    clip_fraction        | 0.113       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.79       |
|    explained_variance   | 0.743       |
|    learning_rate        | 5e-05       |
|    loss                 | 140         |
|    n_updates            | 1720        |
|    policy_gradient_loss | -0.000608   |
|    std                  | 0.621       |
|    value_loss           | 233         |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.276        |
|    crash                | 0.244        |
|    max_step             | 0            |
|    mean_ep_length       | 162          |
|    mean_reward          | 227          |
|    num_episodes         | 5            |
|    out_of_road          | 0.724        |
|    raw_action           | 0.46956268   |
|    route_completion     | 0.614        |
|    success_rate         | 0.1          |
|    total_cost           | 14.1         |
| time/                   |              |
|    total_timesteps      | 450000       |
| train/                  |              |
|    approx_kl            | 0.0022484353 |
|    arrive_dest          | 0.164        |
|    clip_fraction        | 0.158        |
|    clip_range           | 0.1          |
|    crash                | 0.28         |
|    entropy_loss         | -1.79        |
|    explained_variance   | 0.735        |
|    learning_rate        | 5e-05        |
|    loss                 | 81.2         |
|    max_step             | 0            |
|    n_updates            | 1740         |
|    out_of_road          | 0.836        |
|    policy_gradient_loss | 0.000567     |
|    route_completion     | 0.52         |
|    std                  | 0.62         |
|    total_cost           | 10.1         |
|    value_loss           | 187          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 343      |
|    ep_rew_mean     | 310      |
| time/              |          |
|    fps             | 417      |
|    iterations      | 88       |
|    time_elapsed    | 1079     |
|    total_timesteps | 450560   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 340         |
|    ep_rew_mean          | 307         |
| time/                   |             |
|    fps                  | 419         |
|    iterations           | 89          |
|    time_elapsed         | 1086        |
|    total_timesteps      | 455680      |
| train/                  |             |
|    approx_kl            | 0.043550067 |
|    clip_fraction        | 0.181       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.78       |
|    explained_variance   | 0.74        |
|    learning_rate        | 5e-05       |
|    loss                 | 76.7        |
|    n_updates            | 1760        |
|    policy_gradient_loss | 0.00326     |
|    std                  | 0.618       |
|    value_loss           | 180         |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.274        |
|    crash                | 0.239        |
|    max_step             | 0            |
|    mean_ep_length       | 139          |
|    mean_reward          | 165          |
|    num_episodes         | 5            |
|    out_of_road          | 0.726        |
|    raw_action           | 0.4689889    |
|    route_completion     | 0.611        |
|    success_rate         | 0.2          |
|    total_cost           | 13.8         |
| time/                   |              |
|    total_timesteps      | 460000       |
| train/                  |              |
|    approx_kl            | 0.0024810757 |
|    arrive_dest          | 0.165        |
|    clip_fraction        | 0.13         |
|    clip_range           | 0.1          |
|    crash                | 0.278        |
|    entropy_loss         | -1.78        |
|    explained_variance   | 0.771        |
|    learning_rate        | 5e-05        |
|    loss                 | 76.4         |
|    max_step             | 0            |
|    n_updates            | 1780         |
|    out_of_road          | 0.835        |
|    policy_gradient_loss | -0.000324    |
|    route_completion     | 0.521        |
|    std                  | 0.618        |
|    total_cost           | 10           |
|    value_loss           | 182          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 340      |
|    ep_rew_mean     | 309      |
| time/              |          |
|    fps             | 418      |
|    iterations      | 90       |
|    time_elapsed    | 1101     |
|    total_timesteps | 460800   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 346          |
