Using cpu device
Logging to runs\ppo_metadrive_10_scenarios\ppo_metadrive_10_scenarios_2025-03-19_12-18-01_c4e7621c\ppo_metadrive_10_scenarios_1
-----------------------------
| time/              |      |
| time/                   |              |
|    total_timesteps      | 520000       |
| train/                  |              |
|    approx_kl            | 0.0011089094 |
|    arrive_dest          | 0.0923       |
|    clip_fraction        | 0.105        |
|    clip_range           | 0.1          |
|    crash                | 0.3          |
|    entropy_loss         | -2.13        |
|    explained_variance   | 0.479        |
|    learning_rate        | 5e-05        |
|    loss                 | 57.1         |
|    max_step             | 0            |
|    n_updates            | 4060         |
|    out_of_road          | 0.915        |
|    policy_gradient_loss | -0.000521    |
|    route_completion     | 0.461        |
|    std                  | 0.714        |
|    total_cost           | 3.21         |
|    value_loss           | 111          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 257      |
|    ep_rew_mean     | 231      |
| time/              |          |
|    fps             | 808      |
|    iterations      | 204      |
|    time_elapsed    | 646      |
|    total_timesteps | 522240   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 254          |
|    ep_rew_mean          | 227          |
| time/                   |              |
|    fps                  | 808          |
|    iterations           | 205          |
|    time_elapsed         | 648          |
|    total_timesteps      | 524800       |
| train/                  |              |
|    approx_kl            | 0.0026229662 |
|    clip_fraction        | 0.125        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.13        |
|    explained_variance   | 0.601        |
|    learning_rate        | 5e-05        |
|    loss                 | 22.5         |
|    n_updates            | 4080         |
|    policy_gradient_loss | -0.00201     |
|    std                  | 0.714        |
|    value_loss           | 53.3         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 258         |
|    ep_rew_mean          | 232         |
| time/                   |             |
|    fps                  | 809         |
|    iterations           | 206         |
|    time_elapsed         | 651         |
|    total_timesteps      | 527360      |
| train/                  |             |
|    approx_kl            | 0.003469502 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.13       |
|    explained_variance   | 0.346       |
|    learning_rate        | 5e-05       |
|    loss                 | 49.3        |
|    n_updates            | 4100        |
|    policy_gradient_loss | -0.00184    |
|    std                  | 0.714       |
|    value_loss           | 90.1        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 263          |
|    ep_rew_mean          | 235          |
| time/                   |              |
|    fps                  | 810          |
|    iterations           | 207          |
|    time_elapsed         | 653          |
|    total_timesteps      | 529920       |
| train/                  |              |
|    approx_kl            | 0.0025250118 |
|    clip_fraction        | 0.179        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.13        |
|    explained_variance   | 0.441        |
|    learning_rate        | 5e-05        |
|    loss                 | 53.2         |
|    n_updates            | 4120         |
|    policy_gradient_loss | 0.00201      |
|    std                  | 0.714        |
|    value_loss           | 92.7         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0113       |
|    crash                | 0.177        |
|    max_step             | 0            |
|    mean_ep_length       | 153          |
|    mean_reward          | 174          |
|    num_episodes         | 5            |
|    out_of_road          | 0.989        |
|    raw_action           | 0.50354415   |
|    route_completion     | 0.326        |
|    success_rate         | 0.1          |
|    total_cost           | 3.71         |
| time/                   |              |
|    total_timesteps      | 530000       |
| train/                  |              |
|    approx_kl            | 0.0026783666 |
|    arrive_dest          | 0.0906       |
|    clip_fraction        | 0.0656       |
|    clip_range           | 0.1          |
|    crash                | 0.306        |
|    entropy_loss         | -2.13        |
|    explained_variance   | 0.483        |
|    learning_rate        | 5e-05        |
|    loss                 | 34.2         |
|    max_step             | 0            |
|    n_updates            | 4140         |
|    out_of_road          | 0.917        |
|    policy_gradient_loss | -0.00153     |
|    route_completion     | 0.464        |
|    std                  | 0.713        |
|    total_cost           | 3.17         |
|    value_loss           | 96           |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 266      |
|    ep_rew_mean     | 241      |
| time/              |          |
|    fps             | 807      |
|    iterations      | 208      |
|    time_elapsed    | 659      |
|    total_timesteps | 532480   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 266          |
|    ep_rew_mean          | 240          |
| time/                   |              |
|    fps                  | 808          |
|    iterations           | 209          |
|    time_elapsed         | 661          |
|    total_timesteps      | 535040       |
| train/                  |              |
|    approx_kl            | 0.0019652634 |
|    clip_fraction        | 0.163        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.12        |
|    explained_variance   | 0.351        |
|    learning_rate        | 5e-05        |
|    loss                 | 38.4         |
|    n_updates            | 4160         |
|    policy_gradient_loss | -0.000319    |
|    std                  | 0.712        |
|    value_loss           | 119          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 262         |
|    ep_rew_mean          | 237         |
| time/                   |             |
|    fps                  | 809         |
|    iterations           | 210         |
|    time_elapsed         | 664         |
|    total_timesteps      | 537600      |
| train/                  |             |
|    approx_kl            | 0.001892681 |
|    clip_fraction        | 0.169       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.12       |
|    explained_variance   | 0.493       |
|    learning_rate        | 5e-05       |
|    loss                 | 50.5        |
|    n_updates            | 4180        |
|    policy_gradient_loss | 0.0005      |
|    std                  | 0.711       |
|    value_loss           | 94.7        |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0111       |
|    crash                | 0.181        |
|    max_step             | 0            |
|    mean_ep_length       | 151          |
|    mean_reward          | 211          |
|    num_episodes         | 5            |
|    out_of_road          | 0.989        |
|    raw_action           | 0.5031879    |
|    route_completion     | 0.329        |
|    success_rate         | 0            |
|    total_cost           | 3.68         |
| time/                   |              |
|    total_timesteps      | 540000       |
| train/                  |              |
|    approx_kl            | 0.0104407165 |
|    arrive_dest          | 0.0889       |
|    clip_fraction        | 0.159        |
|    clip_range           | 0.1          |
|    crash                | 0.311        |
|    entropy_loss         | -2.12        |
|    explained_variance   | 0.582        |
|    learning_rate        | 5e-05        |
|    loss                 | 40.4         |
|    max_step             | 0            |
|    n_updates            | 4200         |
|    out_of_road          | 0.919        |
|    policy_gradient_loss | -0.00051     |
|    route_completion     | 0.465        |
|    std                  | 0.712        |
|    total_cost           | 3.13         |
|    value_loss           | 78.7         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 275      |
|    ep_rew_mean     | 246      |
| time/              |          |
|    fps             | 806      |
|    iterations      | 211      |
|    time_elapsed    | 669      |
|    total_timesteps | 540160   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 269          |
|    ep_rew_mean          | 240          |
| time/                   |              |
|    fps                  | 807          |
|    iterations           | 212          |
|    time_elapsed         | 672          |
|    total_timesteps      | 542720       |
| train/                  |              |
|    approx_kl            | 0.0012970776 |
|    clip_fraction        | 0.0912       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.12        |
|    explained_variance   | 0.39         |
|    learning_rate        | 5e-05        |
|    loss                 | 58.3         |
|    n_updates            | 4220         |
|    policy_gradient_loss | -0.00229     |
|    std                  | 0.71         |
|    value_loss           | 177          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 267          |
|    ep_rew_mean          | 239          |
| time/                   |              |
|    fps                  | 808          |
|    iterations           | 213          |
|    time_elapsed         | 674          |
|    total_timesteps      | 545280       |
| train/                  |              |
|    approx_kl            | 0.0014667539 |
|    clip_fraction        | 0.0905       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.11        |
|    explained_variance   | 0.316        |
|    learning_rate        | 5e-05        |
|    loss                 | 53.5         |
|    n_updates            | 4240         |
|    policy_gradient_loss | -0.00221     |
|    std                  | 0.708        |
|    value_loss           | 143          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 271          |
|    ep_rew_mean          | 247          |
| time/                   |              |
|    fps                  | 809          |
|    iterations           | 214          |
|    time_elapsed         | 677          |
|    total_timesteps      | 547840       |
| train/                  |              |
|    approx_kl            | 0.0011985165 |
|    clip_fraction        | 0.0943       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.11        |
|    explained_variance   | 0.417        |
|    learning_rate        | 5e-05        |
|    loss                 | 42.5         |
|    n_updates            | 4260         |
|    policy_gradient_loss | -0.00019     |
|    std                  | 0.709        |
|    value_loss           | 87.1         |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0109      |
|    crash                | 0.178       |
|    max_step             | 0           |
|    mean_ep_length       | 127         |
|    mean_reward          | 167         |
|    num_episodes         | 5           |
|    out_of_road          | 0.989       |
|    raw_action           | 0.5029231   |
|    route_completion     | 0.331       |
|    success_rate         | 0           |
|    total_cost           | 3.63        |
| time/                   |             |
|    total_timesteps      | 550000      |
| train/                  |             |
|    approx_kl            | 0.004594213 |
|    arrive_dest          | 0.0873      |
|    clip_fraction        | 0.142       |
|    clip_range           | 0.1         |
|    crash                | 0.305       |
|    entropy_loss         | -2.11       |
|    explained_variance   | 0.37        |
|    learning_rate        | 5e-05       |
|    loss                 | 80.8        |
|    max_step             | 0           |
|    n_updates            | 4280        |
|    out_of_road          | 0.92        |
|    policy_gradient_loss | -0.000736   |
|    route_completion     | 0.463       |
|    std                  | 0.707       |
|    total_cost           | 3.09        |
|    value_loss           | 121         |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 270      |
|    ep_rew_mean     | 242      |
| time/              |          |
|    fps             | 806      |
|    iterations      | 215      |
|    time_elapsed    | 682      |
|    total_timesteps | 550400   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 255         |
|    ep_rew_mean          | 230         |
| time/                   |             |
|    fps                  | 807         |
|    iterations           | 216         |
|    time_elapsed         | 684         |
|    total_timesteps      | 552960      |
| train/                  |             |
|    approx_kl            | 0.005339096 |
|    clip_fraction        | 0.176       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.1        |
|    explained_variance   | 0.165       |
|    learning_rate        | 5e-05       |
|    loss                 | 94.4        |
|    n_updates            | 4300        |
|    policy_gradient_loss | 0.000613    |
|    std                  | 0.706       |
|    value_loss           | 203         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 250         |
|    ep_rew_mean          | 224         |
| time/                   |             |
|    fps                  | 808         |
|    iterations           | 217         |
|    time_elapsed         | 687         |
|    total_timesteps      | 555520      |
| train/                  |             |
|    approx_kl            | 0.011539835 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.1        |
|    explained_variance   | 0.292       |
|    learning_rate        | 5e-05       |
|    loss                 | 64.6        |
|    n_updates            | 4320        |
|    policy_gradient_loss | -0.0028     |
|    std                  | 0.706       |
|    value_loss           | 126         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 248          |
|    ep_rew_mean          | 217          |
| time/                   |              |
|    fps                  | 808          |
|    iterations           | 218          |
|    time_elapsed         | 690          |
|    total_timesteps      | 558080       |
| train/                  |              |
|    approx_kl            | 0.0013329436 |
|    clip_fraction        | 0.141        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.1         |
|    explained_variance   | 0.368        |
|    learning_rate        | 5e-05        |
|    loss                 | 55.2         |
|    n_updates            | 4340         |
|    policy_gradient_loss | 0.000529     |
|    std                  | 0.705        |
|    value_loss           | 99.9         |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0107      |
|    crash                | 0.179       |
|    max_step             | 0           |
|    mean_ep_length       | 114         |
|    mean_reward          | 125         |
|    num_episodes         | 5           |
|    out_of_road          | 0.989       |
|    raw_action           | 0.5030721   |
|    route_completion     | 0.331       |
|    success_rate         | 0.1         |
|    total_cost           | 3.59        |
| time/                   |             |
|    total_timesteps      | 560000      |
| train/                  |             |
|    approx_kl            | 0.004582475 |
|    arrive_dest          | 0.0893      |
|    clip_fraction        | 0.191       |
|    clip_range           | 0.1         |
|    crash                | 0.3         |
|    entropy_loss         | -2.1        |
|    explained_variance   | 0.225       |
|    learning_rate        | 5e-05       |
|    loss                 | 97.7        |
|    max_step             | 0           |
|    n_updates            | 4360        |
|    out_of_road          | 0.918       |
|    policy_gradient_loss | -0.000156   |
|    route_completion     | 0.462       |
|    std                  | 0.705       |
|    total_cost           | 3.05        |
|    value_loss           | 168         |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 234      |
|    ep_rew_mean     | 205      |
| time/              |          |
|    fps             | 806      |
|    iterations      | 219      |
|    time_elapsed    | 695      |
|    total_timesteps | 560640   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 229         |
|    ep_rew_mean          | 201         |
| time/                   |             |
|    fps                  | 807         |
|    iterations           | 220         |
|    time_elapsed         | 697         |
|    total_timesteps      | 563200      |
| train/                  |             |
|    approx_kl            | 0.002540096 |
|    clip_fraction        | 0.174       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.1        |
|    explained_variance   | 0.434       |
|    learning_rate        | 5e-05       |
|    loss                 | 59.9        |
|    n_updates            | 4380        |
|    policy_gradient_loss | -0.000601   |
|    std                  | 0.704       |
|    value_loss           | 118         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 230          |
|    ep_rew_mean          | 203          |
| time/                   |              |
|    fps                  | 808          |
|    iterations           | 221          |
|    time_elapsed         | 700          |
|    total_timesteps      | 565760       |
| train/                  |              |
|    approx_kl            | 0.0015879417 |
|    clip_fraction        | 0.201        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.1         |
|    explained_variance   | 0.234        |
|    learning_rate        | 5e-05        |
|    loss                 | 56.8         |
|    n_updates            | 4400         |
|    policy_gradient_loss | 0.00181      |
|    std                  | 0.704        |
|    value_loss           | 108          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 236         |
|    ep_rew_mean          | 205         |
| time/                   |             |
|    fps                  | 808         |
|    iterations           | 222         |
|    time_elapsed         | 702         |
|    total_timesteps      | 568320      |
| train/                  |             |
|    approx_kl            | 0.002091749 |
|    clip_fraction        | 0.182       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.1        |
|    explained_variance   | 0.457       |
|    learning_rate        | 5e-05       |
|    loss                 | 62.9        |
|    n_updates            | 4420        |
|    policy_gradient_loss | -0.000971   |
|    std                  | 0.705       |
|    value_loss           | 102         |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0105       |
|    crash                | 0.179        |
|    max_step             | 0            |
|    mean_ep_length       | 138          |
|    mean_reward          | 185          |
|    num_episodes         | 5            |
|    out_of_road          | 0.989        |
|    raw_action           | 0.50380504   |
|    route_completion     | 0.334        |
|    success_rate         | 0            |
|    total_cost           | 3.56         |
| time/                   |              |
|    total_timesteps      | 570000       |
| train/                  |              |
|    approx_kl            | 0.0017954893 |
|    arrive_dest          | 0.0877       |
|    clip_fraction        | 0.157        |
|    clip_range           | 0.1          |
|    crash                | 0.298        |
|    entropy_loss         | -2.09        |
|    explained_variance   | 0.361        |
|    learning_rate        | 5e-05        |
|    loss                 | 76.1         |
|    max_step             | 0            |
|    n_updates            | 4440         |
|    out_of_road          | 0.919        |
|    policy_gradient_loss | -0.00167     |
|    route_completion     | 0.464        |
|    std                  | 0.702        |
|    total_cost           | 3.02         |
|    value_loss           | 142          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 231      |
|    ep_rew_mean     | 202      |
| time/              |          |
|    fps             | 806      |
|    iterations      | 223      |
|    time_elapsed    | 707      |
|    total_timesteps | 570880   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 226          |
|    ep_rew_mean          | 196          |
| time/                   |              |
|    fps                  | 807          |
|    iterations           | 224          |
|    time_elapsed         | 710          |
|    total_timesteps      | 573440       |
| train/                  |              |
|    approx_kl            | 0.0020766868 |
|    clip_fraction        | 0.118        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.09        |
|    explained_variance   | 0.436        |
|    learning_rate        | 5e-05        |
|    loss                 | 59.2         |
|    n_updates            | 4460         |
|    policy_gradient_loss | -0.00198     |
|    std                  | 0.702        |
|    value_loss           | 111          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 237         |
|    ep_rew_mean          | 207         |
| time/                   |             |
|    fps                  | 808         |
|    iterations           | 225         |
|    time_elapsed         | 712         |
|    total_timesteps      | 576000      |
| train/                  |             |
|    approx_kl            | 0.011252647 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.09       |
|    explained_variance   | 0.358       |
|    learning_rate        | 5e-05       |
|    loss                 | 53.4        |
|    n_updates            | 4480        |
|    policy_gradient_loss | -0.00107    |
|    std                  | 0.702       |
|    value_loss           | 100         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 244         |
|    ep_rew_mean          | 214         |
| time/                   |             |
|    fps                  | 809         |
|    iterations           | 226         |
|    time_elapsed         | 715         |
|    total_timesteps      | 578560      |
| train/                  |             |
|    approx_kl            | 0.001834451 |
|    clip_fraction        | 0.215       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.09       |
|    explained_variance   | 0.407       |
|    learning_rate        | 5e-05       |
|    loss                 | 35.2        |
|    n_updates            | 4500        |
|    policy_gradient_loss | 0.00232     |
|    std                  | 0.701       |
|    value_loss           | 70          |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0103       |
|    crash                | 0.179        |
|    max_step             | 0            |
|    mean_ep_length       | 92.2         |
|    mean_reward          | 105          |
|    num_episodes         | 5            |
|    out_of_road          | 0.99         |
|    raw_action           | 0.504178     |
|    route_completion     | 0.333        |
|    success_rate         | 0            |
|    total_cost           | 3.53         |
| time/                   |              |
|    total_timesteps      | 580000       |
| train/                  |              |
|    approx_kl            | 0.0019125605 |
|    arrive_dest          | 0.0862       |
|    clip_fraction        | 0.209        |
|    clip_range           | 0.1          |
|    crash                | 0.307        |
|    entropy_loss         | -2.09        |
|    explained_variance   | 0.284        |
|    learning_rate        | 5e-05        |
|    loss                 | 39.9         |
|    max_step             | 0            |
|    n_updates            | 4520         |
|    out_of_road          | 0.921        |
|    policy_gradient_loss | 0.00257      |
|    route_completion     | 0.467        |
|    std                  | 0.701        |
|    total_cost           | 2.99         |
|    value_loss           | 72.7         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 256      |
|    ep_rew_mean     | 226      |
| time/              |          |
|    fps             | 806      |
|    iterations      | 227      |
|    time_elapsed    | 720      |
|    total_timesteps | 581120   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 258          |
|    ep_rew_mean          | 231          |
| time/                   |              |
|    fps                  | 807          |
|    iterations           | 228          |
|    time_elapsed         | 723          |
|    total_timesteps      | 583680       |
| train/                  |              |
|    approx_kl            | 0.0011042454 |
|    clip_fraction        | 0.0921       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.08        |
|    explained_variance   | 0.492        |
|    learning_rate        | 5e-05        |
|    loss                 | 41.5         |
|    n_updates            | 4540         |
|    policy_gradient_loss | -0.00257     |
|    std                  | 0.699        |
|    value_loss           | 103          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 263          |
|    ep_rew_mean          | 236          |
| time/                   |              |
|    fps                  | 808          |
|    iterations           | 229          |
|    time_elapsed         | 725          |
|    total_timesteps      | 586240       |
| train/                  |              |
|    approx_kl            | 0.0015982498 |
|    clip_fraction        | 0.0958       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.08        |
|    explained_variance   | 0.418        |
|    learning_rate        | 5e-05        |
|    loss                 | 38.6         |
|    n_updates            | 4560         |
|    policy_gradient_loss | -0.00368     |
|    std                  | 0.699        |
|    value_loss           | 91.6         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 274         |
|    ep_rew_mean          | 249         |
| time/                   |             |
|    fps                  | 808         |
|    iterations           | 230         |
|    time_elapsed         | 728         |
|    total_timesteps      | 588800      |
| train/                  |             |
|    approx_kl            | 0.001732703 |
|    clip_fraction        | 0.304       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.08       |
|    explained_variance   | 0.424       |
|    learning_rate        | 5e-05       |
|    loss                 | 25.8        |
|    n_updates            | 4580        |
|    policy_gradient_loss | 0.0131      |
|    std                  | 0.698       |
|    value_loss           | 65.7        |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0102       |
|    crash                | 0.176        |
|    max_step             | 0            |
|    mean_ep_length       | 88.8         |
|    mean_reward          | 95.1         |
|    num_episodes         | 5            |
|    out_of_road          | 0.99         |
|    raw_action           | 0.50448394   |
|    route_completion     | 0.333        |
|    success_rate         | 0            |
|    total_cost           | 3.5          |
| time/                   |              |
|    total_timesteps      | 590000       |
| train/                  |              |
|    approx_kl            | 0.0018405365 |
|    arrive_dest          | 0.0847       |
|    clip_fraction        | 0.0886       |
|    clip_range           | 0.1          |
|    crash                | 0.305        |
|    entropy_loss         | -2.08        |
|    explained_variance   | 0.521        |
|    learning_rate        | 5e-05        |
|    loss                 | 57.1         |
|    max_step             | 0            |
|    n_updates            | 4600         |
|    out_of_road          | 0.922        |
|    policy_gradient_loss | -0.00104     |
|    route_completion     | 0.464        |
|    std                  | 0.698        |
|    total_cost           | 2.96         |
|    value_loss           | 98.6         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 276      |
|    ep_rew_mean     | 254      |
| time/              |          |
|    fps             | 807      |
|    iterations      | 231      |
|    time_elapsed    | 732      |
|    total_timesteps | 591360   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 286         |
|    ep_rew_mean          | 264         |
| time/                   |             |
|    fps                  | 808         |
|    iterations           | 232         |
|    time_elapsed         | 734         |
|    total_timesteps      | 593920      |
| train/                  |             |
|    approx_kl            | 0.003054363 |
|    clip_fraction        | 0.0548      |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.07       |
|    explained_variance   | 0.432       |
|    learning_rate        | 5e-05       |
|    loss                 | 41.4        |
|    n_updates            | 4620        |
|    policy_gradient_loss | -0.00301    |
|    std                  | 0.697       |
|    value_loss           | 127         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 284          |
|    ep_rew_mean          | 263          |
| time/                   |              |
|    fps                  | 808          |
|    iterations           | 233          |
|    time_elapsed         | 737          |
|    total_timesteps      | 596480       |
| train/                  |              |
|    approx_kl            | 0.0012940634 |
|    clip_fraction        | 0.0868       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.07        |
|    explained_variance   | 0.499        |
|    learning_rate        | 5e-05        |
|    loss                 | 38.5         |
|    n_updates            | 4640         |
|    policy_gradient_loss | -0.00141     |
|    std                  | 0.696        |
|    value_loss           | 86.7         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 289          |
|    ep_rew_mean          | 270          |
| time/                   |              |
|    fps                  | 809          |
|    iterations           | 234          |
|    time_elapsed         | 739          |
|    total_timesteps      | 599040       |
| train/                  |              |
|    approx_kl            | 0.0012124113 |
|    clip_fraction        | 0.0607       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.07        |
|    explained_variance   | 0.478        |
|    learning_rate        | 5e-05        |
|    loss                 | 38.7         |
|    n_updates            | 4660         |
|    policy_gradient_loss | -0.00249     |
|    std                  | 0.695        |
|    value_loss           | 90.7         |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.01        |
|    crash                | 0.183       |
|    max_step             | 0           |
|    mean_ep_length       | 108         |
|    mean_reward          | 146         |
|    num_episodes         | 5           |
|    out_of_road          | 0.99        |
|    raw_action           | 0.50453985  |
|    route_completion     | 0.335       |
|    success_rate         | 0.1         |
|    total_cost           | 3.46        |
| time/                   |             |
|    total_timesteps      | 600000      |
| train/                  |             |
|    approx_kl            | 0.002165205 |
|    arrive_dest          | 0.0867      |
|    clip_fraction        | 0.0698      |
|    clip_range           | 0.1         |
|    crash                | 0.303       |
|    entropy_loss         | -2.06       |
|    explained_variance   | 0.564       |
|    learning_rate        | 5e-05       |
|    loss                 | 39.9        |
|    max_step             | 0           |
|    n_updates            | 4680        |
|    out_of_road          | 0.92        |
|    policy_gradient_loss | -0.00319    |
|    route_completion     | 0.463       |
|    std                  | 0.694       |
|    total_cost           | 2.93        |
|    value_loss           | 98.3        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 290      |
|    ep_rew_mean     | 274      |
| time/              |          |
|    fps             | 808      |
|    iterations      | 235      |
|    time_elapsed    | 744      |
|    total_timesteps | 601600   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 297         |
|    ep_rew_mean          | 280         |
| time/                   |             |
|    fps                  | 808         |
|    iterations           | 236         |
|    time_elapsed         | 746         |
|    total_timesteps      | 604160      |
| train/                  |             |
|    approx_kl            | 0.001911931 |
|    clip_fraction        | 0.0857      |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.06       |
|    explained_variance   | 0.497       |
|    learning_rate        | 5e-05       |
|    loss                 | 32          |
|    n_updates            | 4700        |
|    policy_gradient_loss | -0.00238    |
|    std                  | 0.691       |
|    value_loss           | 108         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 303          |
|    ep_rew_mean          | 285          |
| time/                   |              |
|    fps                  | 809          |
|    iterations           | 237          |
|    time_elapsed         | 749          |
|    total_timesteps      | 606720       |
| train/                  |              |
|    approx_kl            | 0.0024246743 |
|    clip_fraction        | 0.185        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.05        |
|    explained_variance   | 0.454        |
|    learning_rate        | 5e-05        |
|    loss                 | 41.7         |
|    n_updates            | 4720         |
|    policy_gradient_loss | 0.001        |
|    std                  | 0.691        |
|    value_loss           | 82.7         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 298         |
|    ep_rew_mean          | 281         |
| time/                   |             |
|    fps                  | 810         |
|    iterations           | 238         |
|    time_elapsed         | 751         |
|    total_timesteps      | 609280      |
| train/                  |             |
|    approx_kl            | 0.003648894 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.05       |
|    explained_variance   | 0.305       |
|    learning_rate        | 5e-05       |
|    loss                 | 57.1        |
|    n_updates            | 4740        |
|    policy_gradient_loss | -0.00131    |
|    std                  | 0.69        |
|    value_loss           | 137         |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.00984      |
|    crash                | 0.184        |
|    max_step             | 0            |
|    mean_ep_length       | 121          |
|    mean_reward          | 158          |
|    num_episodes         | 5            |
|    out_of_road          | 0.99         |
|    raw_action           | 0.5043231    |
|    route_completion     | 0.336        |
|    success_rate         | 0            |
|    total_cost           | 3.43         |
| time/                   |              |
|    total_timesteps      | 610000       |
| train/                  |              |
|    approx_kl            | 0.0011106912 |
|    arrive_dest          | 0.0852       |
|    clip_fraction        | 0.116        |
|    clip_range           | 0.1          |
|    crash                | 0.302        |
|    entropy_loss         | -2.05        |
|    explained_variance   | 0.575        |
|    learning_rate        | 5e-05        |
|    loss                 | 63.9         |
|    max_step             | 0            |
|    n_updates            | 4760         |
|    out_of_road          | 0.921        |
|    policy_gradient_loss | -0.000924    |
|    route_completion     | 0.465        |
|    std                  | 0.69         |
|    total_cost           | 2.9          |
|    value_loss           | 90.2         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 289      |
|    ep_rew_mean     | 278      |
| time/              |          |
|    fps             | 807      |
|    iterations      | 239      |
|    time_elapsed    | 757      |
