Using cpu device
Logging to runs\ppo_metadrive_1_scenarios\ppo_metadrive_1_scenarios_2025-03-19_11-26-57_846e726e\ppo_metadrive_1_scenarios_1
-----------------------------
| time/              |      |
|    entropy_loss         | -1.97        |
|    explained_variance   | 0.859        |
|    learning_rate        | 5e-05        |
|    loss                 | 20.6         |
|    n_updates            | 4500         |
|    policy_gradient_loss | -0.00369     |
|    std                  | 0.658        |
|    value_loss           | 47           |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0069       |
|    crash                | 0.207        |
|    max_step             | 0            |
|    mean_ep_length       | 134          |
|    mean_reward          | 186          |
|    num_episodes         | 5            |
|    out_of_road          | 0.993        |
|    raw_action           | 0.46770188   |
|    route_completion     | 0.47         |
|    success_rate         | 0            |
|    total_cost           | 6.69         |
| time/                   |              |
|    total_timesteps      | 580000       |
| train/                  |              |
|    approx_kl            | 0.0017905904 |
|    arrive_dest          | 0            |
|    clip_fraction        | 0.118        |
|    clip_range           | 0.1          |
|    crash                | 0.186        |
|    entropy_loss         | -1.97        |
|    explained_variance   | 0.735        |
|    learning_rate        | 5e-05        |
|    loss                 | 31.1         |
|    max_step             | 0            |
|    n_updates            | 4520         |
|    out_of_road          | 1            |
|    policy_gradient_loss | -0.00494     |
|    route_completion     | 0.314        |
|    std                  | 0.657        |
|    total_cost           | 3.51         |
|    value_loss           | 77           |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 333      |
|    ep_rew_mean     | 321      |
| time/              |          |
|    fps             | 772      |
|    iterations      | 227      |
|    time_elapsed    | 752      |
|    total_timesteps | 581120   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 329         |
|    ep_rew_mean          | 319         |
| time/                   |             |
|    fps                  | 772         |
|    iterations           | 228         |
|    time_elapsed         | 755         |
|    total_timesteps      | 583680      |
| train/                  |             |
|    approx_kl            | 0.001717104 |
|    clip_fraction        | 0.115       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.97       |
|    explained_variance   | 0.595       |
|    learning_rate        | 5e-05       |
|    loss                 | 68.5        |
|    n_updates            | 4540        |
|    policy_gradient_loss | -0.00215    |
|    std                  | 0.657       |
|    value_loss           | 107         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 333        |
|    ep_rew_mean          | 321        |
| time/                   |            |
|    fps                  | 772        |
|    iterations           | 229        |
|    time_elapsed         | 758        |
|    total_timesteps      | 586240     |
| train/                  |            |
|    approx_kl            | 0.01939367 |
|    clip_fraction        | 0.218      |
|    clip_range           | 0.1        |
|    entropy_loss         | -1.97      |
|    explained_variance   | 0.782      |
|    learning_rate        | 5e-05      |
|    loss                 | 25.5       |
|    n_updates            | 4560       |
|    policy_gradient_loss | 0.000504   |
|    std                  | 0.656      |
|    value_loss           | 61.9       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 338          |
|    ep_rew_mean          | 324          |
| time/                   |              |
|    fps                  | 773          |
|    iterations           | 230          |
|    time_elapsed         | 761          |
|    total_timesteps      | 588800       |
| train/                  |              |
|    approx_kl            | 0.0021368666 |
|    clip_fraction        | 0.196        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.97        |
|    explained_variance   | 0.812        |
|    learning_rate        | 5e-05        |
|    loss                 | 26.3         |
|    n_updates            | 4580         |
|    policy_gradient_loss | -0.000784    |
|    std                  | 0.657        |
|    value_loss           | 60.6         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.00678      |
|    crash                | 0.22         |
|    max_step             | 0            |
|    mean_ep_length       | 146          |
|    mean_reward          | 194          |
|    num_episodes         | 5            |
|    out_of_road          | 0.993        |
|    raw_action           | 0.46644253   |
|    route_completion     | 0.473        |
|    success_rate         | 0            |
|    total_cost           | 6.65         |
| time/                   |              |
|    total_timesteps      | 590000       |
| train/                  |              |
|    approx_kl            | 0.0018459782 |
|    arrive_dest          | 0            |
|    clip_fraction        | 0.104        |
|    clip_range           | 0.1          |
|    crash                | 0.183        |
|    entropy_loss         | -1.97        |
|    explained_variance   | 0.814        |
|    learning_rate        | 5e-05        |
|    loss                 | 26.8         |
|    max_step             | 0            |
|    n_updates            | 4600         |
|    out_of_road          | 1            |
|    policy_gradient_loss | -0.00328     |
|    route_completion     | 0.317        |
|    std                  | 0.656        |
|    total_cost           | 3.57         |
|    value_loss           | 61.4         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 330      |
|    ep_rew_mean     | 318      |
| time/              |          |
|    fps             | 770      |
|    iterations      | 231      |
|    time_elapsed    | 767      |
|    total_timesteps | 591360   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 330         |
|    ep_rew_mean          | 319         |
| time/                   |             |
|    fps                  | 770         |
|    iterations           | 232         |
|    time_elapsed         | 770         |
|    total_timesteps      | 593920      |
| train/                  |             |
|    approx_kl            | 0.010233121 |
|    clip_fraction        | 0.127       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.697       |
|    learning_rate        | 5e-05       |
|    loss                 | 32.3        |
|    n_updates            | 4620        |
|    policy_gradient_loss | -0.00167    |
|    std                  | 0.655       |
|    value_loss           | 96.2        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 330          |
|    ep_rew_mean          | 319          |
| time/                   |              |
|    fps                  | 770          |
|    iterations           | 233          |
|    time_elapsed         | 773          |
|    total_timesteps      | 596480       |
| train/                  |              |
|    approx_kl            | 0.0112465285 |
|    clip_fraction        | 0.156        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.96        |
|    explained_variance   | 0.852        |
|    learning_rate        | 5e-05        |
|    loss                 | 15.5         |
|    n_updates            | 4640         |
|    policy_gradient_loss | -0.0028      |
|    std                  | 0.655        |
|    value_loss           | 51.1         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 334          |
|    ep_rew_mean          | 321          |
| time/                   |              |
|    fps                  | 770          |
|    iterations           | 234          |
|    time_elapsed         | 776          |
|    total_timesteps      | 599040       |
| train/                  |              |
|    approx_kl            | 0.0015251932 |
|    clip_fraction        | 0.122        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.96        |
|    explained_variance   | 0.853        |
|    learning_rate        | 5e-05        |
|    loss                 | 29.5         |
|    n_updates            | 4660         |
|    policy_gradient_loss | -0.00232     |
|    std                  | 0.656        |
|    value_loss           | 59.7         |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.00667     |
|    crash                | 0.233       |
|    max_step             | 0           |
|    mean_ep_length       | 133         |
|    mean_reward          | 202         |
|    num_episodes         | 5           |
|    out_of_road          | 0.993       |
|    raw_action           | 0.46504354  |
|    route_completion     | 0.476       |
|    success_rate         | 0           |
|    total_cost           | 6.56        |
| time/                   |             |
|    total_timesteps      | 600000      |
| train/                  |             |
|    approx_kl            | 0.003613244 |
|    arrive_dest          | 0           |
|    clip_fraction        | 0.0933      |
|    clip_range           | 0.1         |
|    crash                | 0.18        |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.881       |
|    learning_rate        | 5e-05       |
|    loss                 | 10.5        |
|    max_step             | 0           |
|    n_updates            | 4680        |
|    out_of_road          | 1           |
|    policy_gradient_loss | -0.00313    |
|    route_completion     | 0.322       |
|    std                  | 0.655       |
|    total_cost           | 3.56        |
|    value_loss           | 38.3        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 328      |
|    ep_rew_mean     | 316      |
| time/              |          |
|    fps             | 768      |
|    iterations      | 235      |
|    time_elapsed    | 782      |
|    total_timesteps | 601600   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 320         |
|    ep_rew_mean          | 310         |
| time/                   |             |
|    fps                  | 768         |
|    iterations           | 236         |
|    time_elapsed         | 785         |
|    total_timesteps      | 604160      |
| train/                  |             |
|    approx_kl            | 0.001994411 |
|    clip_fraction        | 0.111       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.634       |
|    learning_rate        | 5e-05       |
|    loss                 | 65.4        |
|    n_updates            | 4700        |
|    policy_gradient_loss | -0.00151    |
|    std                  | 0.653       |
|    value_loss           | 109         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 323         |
|    ep_rew_mean          | 312         |
| time/                   |             |
|    fps                  | 768         |
|    iterations           | 237         |
|    time_elapsed         | 789         |
|    total_timesteps      | 606720      |
| train/                  |             |
|    approx_kl            | 0.004348223 |
|    clip_fraction        | 0.112       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.95       |
|    explained_variance   | 0.812       |
|    learning_rate        | 5e-05       |
|    loss                 | 30.5        |
|    n_updates            | 4720        |
|    policy_gradient_loss | -0.00309    |
|    std                  | 0.654       |
|    value_loss           | 59.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 327         |
|    ep_rew_mean          | 315         |
| time/                   |             |
|    fps                  | 769         |
|    iterations           | 238         |
|    time_elapsed         | 792         |
|    total_timesteps      | 609280      |
| train/                  |             |
|    approx_kl            | 0.005195926 |
|    clip_fraction        | 0.191       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.95       |
|    explained_variance   | 0.823       |
|    learning_rate        | 5e-05       |
|    loss                 | 31          |
|    n_updates            | 4740        |
|    policy_gradient_loss | 0.000777    |
|    std                  | 0.653       |
|    value_loss           | 64.3        |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.00656      |
|    crash                | 0.23         |
|    max_step             | 0            |
|    mean_ep_length       | 140          |
|    mean_reward          | 191          |
|    num_episodes         | 5            |
|    out_of_road          | 0.993        |
|    raw_action           | 0.46392798   |
|    route_completion     | 0.479        |
|    success_rate         | 0            |
|    total_cost           | 6.52         |
| time/                   |              |
|    total_timesteps      | 610000       |
| train/                  |              |
|    approx_kl            | 0.0014291334 |
|    arrive_dest          | 0            |
|    clip_fraction        | 0.113        |
|    clip_range           | 0.1          |
|    crash                | 0.177        |
|    entropy_loss         | -1.95        |
|    explained_variance   | 0.715        |
|    learning_rate        | 5e-05        |
|    loss                 | 35.6         |
|    max_step             | 0            |
|    n_updates            | 4760         |
|    out_of_road          | 1            |
|    policy_gradient_loss | -0.00308     |
|    route_completion     | 0.325        |
|    std                  | 0.652        |
|    total_cost           | 3.53         |
|    value_loss           | 81.3         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 324      |
|    ep_rew_mean     | 312      |
| time/              |          |
|    fps             | 766      |
|    iterations      | 239      |
|    time_elapsed    | 797      |
|    total_timesteps | 611840   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 325          |
|    ep_rew_mean          | 314          |
| time/                   |              |
|    fps                  | 767          |
|    iterations           | 240          |
|    time_elapsed         | 800          |
|    total_timesteps      | 614400       |
| train/                  |              |
|    approx_kl            | 0.0043186345 |
|    clip_fraction        | 0.137        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.95        |
|    explained_variance   | 0.428        |
|    learning_rate        | 5e-05        |
|    loss                 | 40.1         |
|    n_updates            | 4780         |
|    policy_gradient_loss | -0.000679    |
|    std                  | 0.65         |
|    value_loss           | 105          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 328          |
|    ep_rew_mean          | 319          |
| time/                   |              |
|    fps                  | 767          |
|    iterations           | 241          |
|    time_elapsed         | 803          |
|    total_timesteps      | 616960       |
| train/                  |              |
|    approx_kl            | 0.0011114979 |
|    clip_fraction        | 0.0701       |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.94        |
|    explained_variance   | 0.592        |
|    learning_rate        | 5e-05        |
|    loss                 | 52.4         |
|    n_updates            | 4800         |
|    policy_gradient_loss | -0.00314     |
|    std                  | 0.65         |
|    value_loss           | 88.6         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 330          |
|    ep_rew_mean          | 319          |
| time/                   |              |
|    fps                  | 767          |
|    iterations           | 242          |
|    time_elapsed         | 807          |
|    total_timesteps      | 619520       |
| train/                  |              |
|    approx_kl            | 0.0011843072 |
|    clip_fraction        | 0.191        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.94        |
|    explained_variance   | 0.757        |
|    learning_rate        | 5e-05        |
|    loss                 | 23.4         |
|    n_updates            | 4820         |
|    policy_gradient_loss | 0.00203      |
|    std                  | 0.649        |
|    value_loss           | 59.4         |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.00645     |
|    crash                | 0.242       |
|    max_step             | 0           |
|    mean_ep_length       | 133         |
|    mean_reward          | 202         |
|    num_episodes         | 5           |
|    out_of_road          | 0.994       |
|    raw_action           | 0.46330544  |
|    route_completion     | 0.482       |
|    success_rate         | 0           |
|    total_cost           | 6.44        |
| time/                   |             |
|    total_timesteps      | 620000      |
| train/                  |             |
|    approx_kl            | 0.010425986 |
|    arrive_dest          | 0           |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.1         |
|    crash                | 0.174       |
|    entropy_loss         | -1.94       |
|    explained_variance   | 0.648       |
|    learning_rate        | 5e-05       |
|    loss                 | 42.6        |
|    max_step             | 0           |
|    n_updates            | 4840        |
|    out_of_road          | 1           |
|    policy_gradient_loss | -0.00302    |
|    route_completion     | 0.327       |
|    std                  | 0.648       |
|    total_cost           | 3.5         |
|    value_loss           | 96.9        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 328      |
|    ep_rew_mean     | 320      |
| time/              |          |
|    fps             | 765      |
|    iterations      | 243      |
|    time_elapsed    | 812      |
|    total_timesteps | 622080   |
---------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 319           |
|    ep_rew_mean          | 314           |
| time/                   |               |
|    fps                  | 765           |
|    iterations           | 244           |
|    time_elapsed         | 815           |
|    total_timesteps      | 624640        |
| train/                  |               |
|    approx_kl            | 0.00093143136 |
|    clip_fraction        | 0.0946        |
|    clip_range           | 0.1           |
|    entropy_loss         | -1.93         |
|    explained_variance   | 0.546         |
|    learning_rate        | 5e-05         |
|    loss                 | 43.9          |
|    n_updates            | 4860          |
|    policy_gradient_loss | -0.00271      |
|    std                  | 0.647         |
|    value_loss           | 120           |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 317          |
|    ep_rew_mean          | 312          |
| time/                   |              |
|    fps                  | 765          |
|    iterations           | 245          |
|    time_elapsed         | 818          |
|    total_timesteps      | 627200       |
| train/                  |              |
|    approx_kl            | 0.0056201173 |
|    clip_fraction        | 0.18         |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.93        |
|    explained_variance   | 0.8          |
|    learning_rate        | 5e-05        |
|    loss                 | 27.3         |
|    n_updates            | 4880         |
|    policy_gradient_loss | -0.00102     |
|    std                  | 0.646        |
|    value_loss           | 71.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 325          |
|    ep_rew_mean          | 319          |
| time/                   |              |
|    fps                  | 766          |
|    iterations           | 246          |
|    time_elapsed         | 821          |
|    total_timesteps      | 629760       |
| train/                  |              |
|    approx_kl            | 0.0036370642 |
|    clip_fraction        | 0.144        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.93        |
|    explained_variance   | 0.795        |
|    learning_rate        | 5e-05        |
|    loss                 | 33.9         |
|    n_updates            | 4900         |
|    policy_gradient_loss | -0.00515     |
|    std                  | 0.645        |
|    value_loss           | 74.2         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0222       |
|    crash                | 0.238        |
|    max_step             | 0            |
|    mean_ep_length       | 246          |
|    mean_reward          | 298          |
|    num_episodes         | 5            |
|    out_of_road          | 0.978        |
|    raw_action           | 0.46241945   |
|    route_completion     | 0.49         |
|    success_rate         | 0.5          |
|    total_cost           | 6.54         |
| time/                   |              |
|    total_timesteps      | 630000       |
| train/                  |              |
|    approx_kl            | 0.0019486751 |
|    arrive_dest          | 0            |
|    clip_fraction        | 0.14         |
|    clip_range           | 0.1          |
|    crash                | 0.171        |
|    entropy_loss         | -1.92        |
|    explained_variance   | 0.736        |
|    learning_rate        | 5e-05        |
|    loss                 | 38           |
|    max_step             | 0            |
|    n_updates            | 4920         |
|    out_of_road          | 1            |
|    policy_gradient_loss | -0.00197     |
|    route_completion     | 0.331        |
|    std                  | 0.644        |
|    total_cost           | 3.48         |
|    value_loss           | 61.9         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 318      |
|    ep_rew_mean     | 316      |
| time/              |          |
|    fps             | 763      |
|    iterations      | 247      |
|    time_elapsed    | 828      |
|    total_timesteps | 632320   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 320         |
|    ep_rew_mean          | 319         |
| time/                   |             |
|    fps                  | 763         |
|    iterations           | 248         |
|    time_elapsed         | 831         |
|    total_timesteps      | 634880      |
| train/                  |             |
|    approx_kl            | 0.002139485 |
|    clip_fraction        | 0.105       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.92       |
|    explained_variance   | 0.618       |
|    learning_rate        | 5e-05       |
|    loss                 | 48          |
|    n_updates            | 4940        |
|    policy_gradient_loss | -0.00278    |
|    std                  | 0.645       |
|    value_loss           | 97.7        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 324          |
|    ep_rew_mean          | 324          |
| time/                   |              |
|    fps                  | 763          |
|    iterations           | 249          |
|    time_elapsed         | 835          |
|    total_timesteps      | 637440       |
| train/                  |              |
|    approx_kl            | 0.0018243508 |
|    clip_fraction        | 0.113        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.92        |
|    explained_variance   | 0.69         |
|    learning_rate        | 5e-05        |
|    loss                 | 31.4         |
|    n_updates            | 4960         |
|    policy_gradient_loss | -0.00326     |
|    std                  | 0.644        |
|    value_loss           | 65.1         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0219       |
|    crash                | 0.234        |
|    max_step             | 0            |
|    mean_ep_length       | 160          |
|    mean_reward          | 180          |
|    num_episodes         | 5            |
|    out_of_road          | 0.978        |
|    raw_action           | 0.46185216   |
|    route_completion     | 0.493        |
|    success_rate         | 0            |
|    total_cost           | 6.6          |
| time/                   |              |
|    total_timesteps      | 640000       |
| train/                  |              |
|    approx_kl            | 0.0017699559 |
|    arrive_dest          | 0            |
|    clip_fraction        | 0.106        |
|    clip_range           | 0.1          |
|    crash                | 0.169        |
|    entropy_loss         | -1.92        |
|    explained_variance   | 0.644        |
|    learning_rate        | 5e-05        |
|    loss                 | 32.8         |
|    max_step             | 0            |
|    n_updates            | 4980         |
|    out_of_road          | 1            |
|    policy_gradient_loss | -0.00191     |
|    route_completion     | 0.335        |
|    std                  | 0.642        |
|    total_cost           | 3.49         |
|    value_loss           | 90.9         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 330      |
|    ep_rew_mean     | 327      |
| time/              |          |
|    fps             | 760      |
|    iterations      | 250      |
|    time_elapsed    | 841      |
|    total_timesteps | 640000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 330          |
|    ep_rew_mean          | 329          |
| time/                   |              |
|    fps                  | 761          |
|    iterations           | 251          |
|    time_elapsed         | 844          |
|    total_timesteps      | 642560       |
| train/                  |              |
|    approx_kl            | 0.0026645293 |
|    clip_fraction        | 0.0799       |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.92        |
|    explained_variance   | 0.762        |
|    learning_rate        | 5e-05        |
|    loss                 | 31           |
|    n_updates            | 5000         |
|    policy_gradient_loss | -0.00164     |
|    std                  | 0.643        |
|    value_loss           | 82.1         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 324          |
|    ep_rew_mean          | 326          |
| time/                   |              |
|    fps                  | 761          |
|    iterations           | 252          |
|    time_elapsed         | 847          |
|    total_timesteps      | 645120       |
| train/                  |              |
|    approx_kl            | 0.0062051155 |
|    clip_fraction        | 0.147        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.91        |
|    explained_variance   | 0.778        |
|    learning_rate        | 5e-05        |
|    loss                 | 28.1         |
|    n_updates            | 5020         |
|    policy_gradient_loss | -0.00234     |
|    std                  | 0.641        |
|    value_loss           | 55.9         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 321          |
|    ep_rew_mean          | 323          |
| time/                   |              |
|    fps                  | 761          |
|    iterations           | 253          |
|    time_elapsed         | 850          |
|    total_timesteps      | 647680       |
| train/                  |              |
|    approx_kl            | 0.0017688584 |
|    clip_fraction        | 0.0896       |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.91        |
|    explained_variance   | 0.842        |
|    learning_rate        | 5e-05        |
|    loss                 | 27.3         |
|    n_updates            | 5040         |
|    policy_gradient_loss | -0.0037      |
|    std                  | 0.64         |
|    value_loss           | 67.6         |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0215      |
|    crash                | 0.231       |
|    max_step             | 0           |
|    mean_ep_length       | 135         |
|    mean_reward          | 178         |
|    num_episodes         | 5           |
|    out_of_road          | 0.978       |
|    raw_action           | 0.46161592  |
|    route_completion     | 0.495       |
|    success_rate         | 0           |
|    total_cost           | 6.65        |
| time/                   |             |
|    total_timesteps      | 650000      |
| train/                  |             |
|    approx_kl            | 0.001994031 |
|    arrive_dest          | 0           |
|    clip_fraction        | 0.133       |
|    clip_range           | 0.1         |
|    crash                | 0.166       |
|    entropy_loss         | -1.91       |
|    explained_variance   | 0.836       |
|    learning_rate        | 5e-05       |
|    loss                 | 28.6        |
|    max_step             | 0           |
|    n_updates            | 5060        |
|    out_of_road          | 1           |
|    policy_gradient_loss | -0.00378    |
|    route_completion     | 0.336       |
|    std                  | 0.638       |
|    total_cost           | 3.5         |
|    value_loss           | 65.7        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 318      |
|    ep_rew_mean     | 319      |
| time/              |          |
|    fps             | 758      |
|    iterations      | 254      |
|    time_elapsed    | 856      |
|    total_timesteps | 650240   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 303         |
|    ep_rew_mean          | 308         |
| time/                   |             |
|    fps                  | 759         |
|    iterations           | 255         |
|    time_elapsed         | 859         |
|    total_timesteps      | 652800      |
| train/                  |             |
|    approx_kl            | 0.001298639 |
|    clip_fraction        | 0.239       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.9        |
|    explained_variance   | 0.801       |
|    learning_rate        | 5e-05       |
|    loss                 | 79.1        |
|    n_updates            | 5080        |
|    policy_gradient_loss | 0.01        |
|    std                  | 0.638       |
|    value_loss           | 116         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 305          |
|    ep_rew_mean          | 309          |
| time/                   |              |
|    fps                  | 759          |
|    iterations           | 256          |
|    time_elapsed         | 862          |
|    total_timesteps      | 655360       |
| train/                  |              |
|    approx_kl            | 0.0013468473 |
|    clip_fraction        | 0.174        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.9         |
|    explained_variance   | 0.784        |
|    learning_rate        | 5e-05        |
|    loss                 | 25.8         |
|    n_updates            | 5100         |
|    policy_gradient_loss | 0.00119      |
|    std                  | 0.638        |
|    value_loss           | 77.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 312          |
|    ep_rew_mean          | 312          |
| time/                   |              |
|    fps                  | 759          |
|    iterations           | 257          |
|    time_elapsed         | 866          |
|    total_timesteps      | 657920       |
| train/                  |              |
|    approx_kl            | 0.0073336586 |
|    clip_fraction        | 0.127        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.9         |
|    explained_variance   | 0.894        |
|    learning_rate        | 5e-05        |
|    loss                 | 10.3         |
|    n_updates            | 5120         |
|    policy_gradient_loss | -0.00337     |
|    std                  | 0.64         |
|    value_loss           | 34.4         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0212       |
|    crash                | 0.239        |
|    max_step             | 0            |
|    mean_ep_length       | 140          |
|    mean_reward          | 184          |
|    num_episodes         | 5            |
|    out_of_road          | 0.979        |
|    raw_action           | 0.46107903   |
|    route_completion     | 0.498        |
|    success_rate         | 0            |
|    total_cost           | 6.66         |
| time/                   |              |
|    total_timesteps      | 660000       |
| train/                  |              |
|    approx_kl            | 0.0019497452 |
|    arrive_dest          | 0            |
|    clip_fraction        | 0.101        |
|    clip_range           | 0.1          |
|    crash                | 0.164        |
|    entropy_loss         | -1.91        |
|    explained_variance   | 0.848        |
|    learning_rate        | 5e-05        |
|    loss                 | 25.1         |
|    max_step             | 0            |
|    n_updates            | 5140         |
|    out_of_road          | 1            |
|    policy_gradient_loss | -0.00225     |
|    route_completion     | 0.339        |
|    std                  | 0.639        |
|    total_cost           | 3.48         |
|    value_loss           | 67.5         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 308      |
|    ep_rew_mean     | 310      |
| time/              |          |
|    fps             | 757      |
|    iterations      | 258      |
|    time_elapsed    | 871      |
|    total_timesteps | 660480   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 298         |
|    ep_rew_mean          | 304         |
| time/                   |             |
|    fps                  | 758         |
|    iterations           | 259         |
|    time_elapsed         | 874         |
|    total_timesteps      | 663040      |
| train/                  |             |
|    approx_kl            | 0.011579338 |
|    clip_fraction        | 0.171       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.9        |
|    explained_variance   | 0.679       |
|    learning_rate        | 5e-05       |
|    loss                 | 40.6        |
|    n_updates            | 5160        |
|    policy_gradient_loss | 0.000635    |
|    std                  | 0.639       |
|    value_loss           | 104         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 303         |
|    ep_rew_mean          | 306         |
| time/                   |             |
|    fps                  | 758         |
|    iterations           | 260         |
|    time_elapsed         | 877         |
|    total_timesteps      | 665600      |
| train/                  |             |
|    approx_kl            | 0.002829139 |
|    clip_fraction        | 0.19        |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.9        |
|    explained_variance   | 0.845       |
|    learning_rate        | 5e-05       |
|    loss                 | 24.7        |
|    n_updates            | 5180        |
|    policy_gradient_loss | -0.000394   |
|    std                  | 0.637       |
|    value_loss           | 59.8        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 313          |
|    ep_rew_mean          | 312          |
| time/                   |              |
|    fps                  | 758          |
|    iterations           | 261          |
|    time_elapsed         | 881          |
|    total_timesteps      | 668160       |
| train/                  |              |
|    approx_kl            | 0.0021797777 |
|    clip_fraction        | 0.159        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.9         |
|    explained_variance   | 0.891        |
|    learning_rate        | 5e-05        |
|    loss                 | 24.4         |
|    n_updates            | 5200         |
|    policy_gradient_loss | -0.00296     |
|    std                  | 0.638        |
|    value_loss           | 45.2         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0209       |
|    crash                | 0.251        |
|    max_step             | 0            |
|    mean_ep_length       | 136          |
|    mean_reward          | 204          |
|    num_episodes         | 5            |
|    out_of_road          | 0.979        |
|    raw_action           | 0.45949912   |
|    route_completion     | 0.5          |
|    success_rate         | 0            |
|    total_cost           | 6.58         |
| time/                   |              |
|    total_timesteps      | 670000       |
| train/                  |              |
|    approx_kl            | 0.0023189525 |
|    arrive_dest          | 0            |
|    clip_fraction        | 0.0693       |
|    clip_range           | 0.1          |
|    crash                | 0.161        |
|    entropy_loss         | -1.9         |
